entry_date,final_value,total_return_pct,annual_return_pct,max_drawdown_pct,sharpe_ratio,annual_volatility_pct,benchmark_return_pct,outperform_benchmark,holding_years,rebalance_count
2014-02-03,23221104.04,132.211,7.0658,9.9065,0.7263,7.0972,355.4862,No,12.34,5
2014-02-04,23556640.93,135.5664,7.192,10.2036,0.7358,6.9725,375.3418,No,12.34,5
2014-02-05,23557683.47,135.5768,7.194,10.1484,0.7463,6.9271,369.5792,No,12.33,5
2014-02-06,23569995.9,135.7,7.2002,10.1484,0.7387,6.9262,370.4172,No,12.33,5
2014-02-07,23392044.73,133.9204,7.136,9.9428,0.7326,6.8931,360.422,No,12.33,5
2014-02-10,23109589.18,131.0959,7.0354,9.9065,0.7012,7.0911,352.416,No,12.32,5
2014-02-12,22987306.67,129.8731,6.9925,9.9065,0.7062,7.088,349.9179,No,12.32,5
2014-02-13,23217858.12,132.1786,7.0809,9.9428,0.7331,6.8919,358.1308,No,12.31,5
2014-02-14,23250019.13,132.5002,7.0945,10.1484,0.7197,6.9162,365.2273,No,12.31,5
2014-02-18,22854086.52,128.5409,6.9516,9.9065,0.6986,7.0848,348.609,No,12.3,5
2014-02-19,23025368.95,130.2537,7.0182,9.9428,0.732,6.8821,350.9395,No,12.3,5
2014-02-20,23182710.37,131.8271,7.0791,10.1484,0.7199,6.9107,360.8436,No,12.29,5
2014-02-21,22844295.72,128.443,6.9527,9.9065,0.6942,7.0805,347.9322,No,12.29,5
2014-02-24,22928069.02,129.2807,6.9894,9.9428,0.7148,6.8786,348.7772,No,12.28,5
2014-02-25,22680912.68,126.8091,6.8966,9.9065,0.6948,7.0712,342.3989,No,12.28,5
2014-02-26,22774017.76,127.7402,6.9339,9.9065,0.6949,7.0762,344.7816,No,12.28,5
2014-02-27,22785438.42,127.8544,6.9398,9.9065,0.6994,7.0796,346.208,No,12.27,5
2014-02-28,22863942.9,128.6394,6.9714,9.9065,0.6967,7.0848,348.6746,No,12.27,5
2014-03-03,22982853.64,129.8285,7.0215,9.9428,0.726,6.8849,354.4572,No,12.26,5
2014-03-04,22986852.76,129.8685,7.0246,9.9428,0.7209,6.8846,352.3194,No,12.26,5
2014-03-05,22765813.28,127.6581,6.9419,9.9065,0.6878,7.0837,346.9712,No,12.26,5
2014-03-06,22617506.03,126.1751,6.8865,9.8823,0.6891,7.0696,339.9684,No,12.25,5
2014-03-07,22643665.37,126.4367,6.8982,9.8026,0.6942,7.0553,335.9553,No,12.25,5
2014-03-10,22660277.9,126.6028,6.9094,9.8823,0.6884,7.0717,340.3935,No,12.24,5
2014-03-11,22637780.77,126.3778,6.9023,9.8026,0.6943,7.0604,337.3859,No,12.24,5
2014-03-12,22822846.72,128.2285,6.9751,9.9428,0.7181,6.8861,348.9978,No,12.24,5
2014-03-13,22823768.95,128.2377,6.977,9.9428,0.7278,6.8842,349.4344,No,12.24,5
2014-03-14,22896686.99,128.9669,7.0065,10.2293,0.7179,6.9672,364.7522,No,12.23,5
2014-03-17,22943114.03,129.4311,7.0291,10.2293,0.7184,6.9692,366.3794,No,12.22,5
2014-03-18,22931267.58,129.3127,7.0262,10.1998,0.7214,6.963,362.0559,No,12.22,5
2014-03-19,23081456.39,130.8146,7.0851,10.1484,0.7391,6.9181,360.4185,No,12.22,5
2014-03-20,23116802.03,131.168,7.1001,10.2293,0.7275,6.9718,368.1316,No,12.22,5
2014-03-24,23198431.25,131.9843,7.1377,10.1355,0.7393,6.9199,360.012,No,12.21,5
2014-03-25,23207728.86,132.0773,7.1428,10.1484,0.7396,6.923,361.674,No,12.2,5
2014-03-26,23225065.41,132.2507,7.1511,10.1355,0.7391,6.9225,359.9529,No,12.2,5
2014-03-27,23179247.33,131.7925,7.1354,9.9428,0.7392,6.8963,355.3691,No,12.2,5
2014-03-28,23143791.16,131.4379,7.1236,9.9428,0.7387,6.8965,353.1027,No,12.19,5
2014-03-31,23005989.94,130.0599,7.0761,9.9065,0.7147,7.0977,349.0753,No,12.19,5
2014-04-01,23038828.95,130.3883,7.0903,9.9065,0.7091,7.0995,350.1633,No,12.18,5
2014-04-02,22928983.78,129.2898,7.0499,9.8823,0.7091,7.0903,345.5151,No,12.18,5
2014-04-03,22936214.93,129.3621,7.0543,9.8026,0.7078,7.0769,341.8037,No,12.18,5
2014-04-04,22868301.37,128.683,7.0299,9.8026,0.7153,7.0779,342.0415,No,12.18,5
2014-04-07,22957489.73,129.5749,7.069,9.9065,0.7135,7.102,349.6508,No,12.17,5
2014-04-08,23135073.39,131.3507,7.1385,9.9428,0.7484,6.8991,355.8682,No,12.16,5
2014-04-09,23290852.78,132.9085,7.1993,10.1484,0.7431,6.931,365.6612,No,12.16,5
2014-04-10,23237193.6,132.3719,7.1807,10.1484,0.7522,6.9291,365.6473,No,12.16,5
2014-04-11,23262331.06,132.6233,7.1919,10.2964,0.7388,6.9944,376.9905,No,12.16,5
2014-04-14,23258747.36,132.5875,7.1956,10.2964,0.7443,6.9951,378.7013,No,12.15,5
2014-04-15,23344779.44,133.4478,7.2298,10.2293,0.736,6.9816,375.7378,No,12.15,5
2014-04-16,23234195.86,132.342,7.1896,10.1484,0.7481,6.9279,361.8504,No,12.14,5
2014-04-17,23286945.4,132.8695,7.2113,10.1355,0.7482,6.9282,361.8552,No,12.14,5
2014-04-21,23254657.84,132.5466,7.2058,9.9428,0.7548,6.9017,358.8366,No,12.13,5
2014-04-22,23349701.61,133.497,7.2435,10.1355,0.7486,6.9299,362.7784,No,12.13,5
2014-04-23,23249421.04,132.4942,7.2072,9.9428,0.7521,6.903,357.7677,No,12.12,5
2014-04-24,23302777.97,133.0278,7.2291,10.1355,0.748,6.9313,362.2573,No,12.12,5
2014-04-25,23234325.49,132.3433,7.2048,10.1484,0.7511,6.9326,361.4798,No,12.12,5
2014-04-28,23316273.99,133.1627,7.241,10.1484,0.7526,6.9356,366.0347,No,12.11,5
2014-04-30,23319514.13,133.1951,7.2457,10.1484,0.7516,6.9367,365.5174,No,12.1,5
2014-05-01,23283801.6,132.838,7.2338,9.9428,0.7495,6.9085,359.6998,No,12.1,5
2014-05-02,23227723.33,132.2772,7.2141,10.1355,0.762,6.9284,360.5781,No,12.1,5
2014-05-07,23362323.26,133.6232,7.2738,10.2293,0.7486,6.9856,374.4957,No,12.08,5
2014-05-08,23306083.86,133.0608,7.2542,10.2036,0.7483,6.9804,370.1296,No,12.08,5
2014-05-09,23405463.99,134.0546,7.2936,10.1484,0.7582,6.9367,368.9439,No,12.08,5
2014-05-12,23278410.38,132.7841,7.2504,10.2214,0.7419,6.9851,370.6034,No,12.07,5
2014-05-13,23272257.83,132.7226,7.2498,10.1355,0.7506,6.9336,361.602,No,12.07,5
2014-05-14,23224142.51,132.2414,7.2331,10.1484,0.756,6.9347,362.2326,No,12.07,5
2014-05-15,23326696.67,133.267,7.274,10.1484,0.7609,6.9366,365.7095,No,12.06,5
2014-05-16,23306894.01,133.0689,7.2681,10.2293,0.7524,6.9895,372.3704,No,12.06,5
2014-05-19,23354533.59,133.5453,7.2914,10.2293,0.7515,6.9917,375.4107,No,12.05,5
2014-05-20,23313197.5,133.132,7.2774,10.2293,0.7537,6.9918,373.0866,No,12.05,5
2014-05-21,23355531.32,133.5553,7.2952,10.2293,0.7458,6.9911,374.201,No,12.05,5
2014-05-22,23297960.53,132.9796,7.275,10.1484,0.7545,6.9391,364.4239,No,12.04,5
2014-05-23,23260480.46,132.6048,7.2623,10.1355,0.7576,6.9374,360.4296,No,12.04,5
2014-05-27,23161445.29,131.6145,7.2312,9.9065,0.733,7.1227,354.945,No,12.03,5
2014-05-28,23167479.63,131.6748,7.2352,9.9065,0.7335,7.1216,353.8773,No,12.03,5
2014-05-29,23173577.77,131.7358,7.2392,9.9065,0.7374,7.1214,353.5444,No,12.02,5
2014-05-30,23242881.16,132.4288,7.2676,9.9065,0.7316,7.1235,355.0737,No,12.02,5
2014-06-02,23152654.05,131.5265,7.238,9.8026,0.7332,7.0987,345.8253,No,12.01,5
2014-06-03,23099497.43,130.995,7.2192,9.8026,0.7327,7.0947,342.9095,No,12.01,5
2014-06-04,23083236.07,130.8324,7.2146,9.8026,0.7303,7.094,341.9186,No,12.01,5
2014-06-05,23040249.76,130.4025,7.1997,9.8026,0.731,7.0952,341.5842,No,12.01,5
2014-06-06,23044568.6,130.4457,7.2031,9.8026,0.7299,7.0965,341.6466,No,12.0,5
2014-06-09,23060996.51,130.61,7.2145,9.8337,0.7326,7.1073,340.2811,No,11.99,5
2014-06-10,23054485.65,130.5449,7.2137,9.8026,0.7301,7.1037,344.0747,No,11.99,5
2014-06-11,23012116.91,130.1212,7.199,9.8026,0.729,7.101,341.874,No,11.99,5
2014-06-12,23009704.74,130.097,7.1997,9.8026,0.7271,7.108,344.7055,No,11.99,5
2014-06-13,22945771.5,129.4577,7.1766,9.8026,0.7303,7.1021,341.044,No,11.98,5
2014-06-16,23024433.84,130.2443,7.2123,9.8026,0.7308,7.1124,345.9039,No,11.98,5
2014-06-17,23014693.78,130.1469,7.2102,9.8026,0.7278,7.1109,344.6331,No,11.97,5
2014-06-18,22940610.12,129.4061,7.183,9.8026,0.7134,7.0957,340.52,No,11.97,5
2014-06-19,22710378.2,127.1038,7.0944,9.8337,0.7157,7.0983,333.4836,No,11.97,5
2014-06-20,22657466.21,126.5747,7.0752,9.8026,0.7135,7.0885,333.8152,No,11.96,5
2014-06-23,22689976.08,126.8998,7.0931,9.8337,0.7146,7.1007,333.2546,No,11.96,5
2014-06-24,22675699.33,126.757,7.0892,9.8337,0.7169,7.1016,333.0585,No,11.95,5
2014-06-25,22674816.6,126.7482,7.0905,9.8026,0.7162,7.0969,336.1683,No,11.95,5
2014-06-26,22676177.79,126.7618,7.0927,9.8026,0.72,7.0949,334.9751,No,11.95,5
2014-06-27,22723490.72,127.2349,7.1131,9.8823,0.7154,7.1146,341.127,No,11.95,5
2014-06-30,22726868.9,127.2687,7.1195,9.8026,0.7144,7.105,339.1748,No,11.94,5
2014-07-01,22628659.14,126.2866,7.0823,9.8026,0.7126,7.0976,334.4724,No,11.93,5
2014-07-02,22591384.52,125.9138,7.0692,9.8026,0.7158,7.0964,333.2352,No,11.93,5
2014-07-03,22638891.35,126.3889,7.0897,9.8026,0.716,7.0982,333.8471,No,11.93,5
2014-07-07,22510691.25,125.1069,7.0455,9.8087,0.6935,7.2906,332.9684,No,11.92,5
2014-07-08,22670754.47,126.7075,7.1108,9.8026,0.7163,7.1021,334.8069,No,11.92,5
2014-07-09,22647560.15,126.4756,7.1033,9.8026,0.715,7.1045,335.1411,No,11.91,5
2014-07-10,22636038.21,126.3604,7.1004,9.8026,0.7174,7.1113,337.6056,No,11.91,5
2014-07-11,22620252.77,126.2025,7.0958,9.8823,0.7189,7.1211,339.1186,No,11.91,5
2014-07-14,22713692.08,127.1369,7.138,9.8026,0.7216,7.1064,335.3069,No,11.9,5
2014-07-15,22571982.43,125.7198,7.0834,9.8087,0.6969,7.2953,332.5263,No,11.9,5
2014-07-16,22569290.7,125.6929,7.084,9.8087,0.6934,7.2971,332.9724,No,11.89,5
2014-07-17,22687115.71,126.8712,7.1326,9.8337,0.725,7.1173,333.227,No,11.89,5
2014-07-18,22741236.79,127.4124,7.1557,9.8026,0.7218,7.1144,337.6274,No,11.89,5
2014-07-22,22738189.92,127.3819,7.1614,9.8337,0.724,7.1205,333.9888,No,11.88,5
2014-07-23,22750880.86,127.5088,7.1681,9.8337,0.7286,7.1217,334.4056,No,11.87,5
2014-07-24,22824041.72,128.2404,7.1988,9.8337,0.722,7.1229,335.6601,No,11.87,5
2014-07-25,22606807.3,126.0681,7.1142,9.6947,0.7181,7.0931,330.7716,No,11.87,5
2014-07-28,22593137.77,125.9314,7.1138,9.6549,0.7191,7.0874,328.7874,No,11.86,5
2014-07-29,22634594.56,126.3459,7.1321,9.6302,0.7229,7.0853,326.353,No,11.86,5
2014-07-30,22633717.89,126.3372,7.1335,9.6302,0.7269,7.0843,325.5857,No,11.85,5
2014-07-31,22698393.2,126.9839,7.161,9.6302,0.7258,7.0861,326.2794,No,11.85,5
2014-08-01,22631810.59,126.3181,7.1361,9.6549,0.7255,7.0913,328.9612,No,11.85,5
2014-08-04,22677881.24,126.7788,7.1596,9.6549,0.7298,7.094,330.3087,No,11.84,5
2014-08-05,22650770.88,126.5077,7.1505,9.8087,0.703,7.3111,334.6395,No,11.84,5
2014-08-06,22773429.5,127.7343,7.2011,9.8026,0.7261,7.1283,339.2417,No,11.84,5
2014-08-07,22721674.14,127.2167,7.1823,9.8026,0.7367,7.1218,337.1488,No,11.83,5
2014-08-08,23010089.23,130.1009,7.2983,9.9428,0.7529,6.9421,350.5782,No,11.83,5
2014-08-11,22780130.15,127.8013,7.2124,9.8026,0.7295,7.1278,340.0914,No,11.82,5
2014-08-12,22763192.01,127.6319,7.2074,9.8026,0.7276,7.1274,339.1977,No,11.82,5
2014-08-13,22721898.16,127.219,7.1927,9.8026,0.7255,7.126,337.6872,No,11.82,5
2014-08-14,22667683.64,126.6768,7.1727,9.8026,0.7278,7.1217,334.8024,No,11.81,5
2014-08-15,22700387.77,127.0039,7.1875,9.8026,0.7293,7.1221,334.6954,No,11.81,5
2014-08-18,22594809.69,125.9481,7.1504,9.8087,0.7029,7.3171,334.5745,No,11.8,5
2014-08-19,22634555.41,126.3456,7.1681,9.6947,0.7266,7.1063,330.9969,No,11.8,5
2014-08-20,22638476.17,126.3848,7.1714,9.6947,0.7289,7.107,330.8669,No,11.8,5
2014-08-21,22738984.98,127.3898,7.2134,9.6302,0.7333,7.0988,327.2248,No,11.79,5
2014-08-22,22676709.48,126.7671,7.1902,9.6549,0.7291,7.1011,328.5173,No,11.79,5
2014-08-25,22710866.89,127.1087,7.209,9.6302,0.7329,7.1001,326.4847,No,11.78,5
2014-08-26,22664051.05,126.6405,7.192,9.6549,0.7301,7.1049,329.0134,No,11.78,5
2014-08-27,22664561.71,126.6456,7.1939,9.6549,0.7301,7.1054,328.6378,No,11.78,5
2014-08-28,22673804.82,126.738,7.1994,9.6549,0.7321,7.1109,330.7162,No,11.78,5
2014-08-29,22679745.62,126.7975,7.2035,9.6947,0.7313,7.1171,331.7011,No,11.77,5
2014-09-02,22808105.59,128.0811,7.2619,9.578,0.7376,7.0983,324.9781,No,11.76,5
2014-09-03,22959362.87,129.5936,7.324,9.7529,0.7438,7.1747,323.3637,No,11.76,5
2014-09-04,22797931.63,127.9793,7.2613,9.578,0.7402,7.1004,324.7726,No,11.76,5
2014-09-05,22798274.95,127.9827,7.2632,9.578,0.743,7.1018,324.9759,No,11.75,5
2014-09-08,23055147.5,130.5515,7.3709,9.7054,0.7487,7.1763,323.9901,No,11.75,5
2014-09-09,23056381.03,130.5638,7.3731,9.7054,0.7487,7.1748,322.8045,No,11.74,5
2014-09-10,23092055.41,130.9206,7.3891,9.6699,0.7504,7.1728,321.7433,No,11.74,5
2014-09-11,23057634.76,130.5763,7.3772,9.6699,0.7514,7.1669,318.551,No,11.74,5
2014-09-12,22908951.45,129.0895,7.3198,9.7062,0.7487,7.0937,317.5251,No,11.73,5
2014-09-16,23065766.06,130.6577,7.3894,9.6568,0.752,7.1683,318.4897,No,11.72,5
2014-09-17,23078123.91,130.7812,7.3961,9.6699,0.7508,7.1718,319.0918,No,11.72,5
2014-09-18,22911464.74,129.1146,7.3314,9.6751,0.7487,7.0897,314.4256,No,11.72,5
2014-09-19,22388498.69,123.885,7.1219,11.323,0.7095,7.2462,307.9862,No,11.72,3
2014-09-22,22433275.61,124.3328,7.1453,11.3608,0.7099,7.257,310.8881,No,11.71,3
2014-09-24,22419818.14,124.1982,7.1433,11.3741,0.7027,7.2772,311.8653,No,11.7,3
2014-09-25,22333416.55,123.3342,7.1097,11.3082,0.7105,7.2432,306.6664,No,11.7,3
2014-09-26,22434983.2,124.3498,7.153,11.3529,0.7083,7.2576,310.2815,No,11.7,3
2014-09-29,22380301.11,123.803,7.1358,11.328,0.7131,7.2508,308.2496,No,11.69,3
2014-09-30,22478771.95,124.7877,7.1778,11.3705,0.714,7.2648,311.7107,No,11.68,3
2014-10-01,22945706.87,129.4571,7.3683,9.6751,0.7644,7.0928,314.0473,No,11.68,5
2014-10-02,23223816.92,132.2382,7.4809,9.7054,0.7671,7.1905,325.1574,No,11.68,5
2014-10-03,23334857.59,133.3486,7.5267,9.6699,0.7616,7.1853,323.8946,No,11.68,5
2014-10-06,23024301.95,130.243,7.4088,9.7062,0.7611,7.1048,319.0317,No,11.67,5
2014-10-07,23215370.76,132.1537,7.4867,9.6699,0.7691,7.1832,321.8755,No,11.67,5
2014-10-08,23291671.51,132.9167,7.5187,9.7054,0.7643,7.1956,326.9569,No,11.66,5
2014-10-09,23055443.92,130.5544,7.4266,9.578,0.7658,7.1259,330.1855,No,11.66,5
2014-10-10,23019443.42,130.1944,7.414,9.6549,0.7626,7.1381,335.2008,No,11.66,5
2014-10-14,23157170.95,131.5717,7.4763,9.8026,0.7574,7.1717,345.8077,No,11.65,5
2014-10-15,23043283.87,130.4328,7.4326,9.8026,0.766,7.1638,341.7556,No,11.64,5
2014-10-16,23170037.3,131.7004,7.4851,9.9065,0.7678,7.1909,351.8008,No,11.64,5
2014-10-17,23377696.58,133.777,7.5693,9.9428,0.7818,6.9749,358.2011,No,11.64,5
2014-10-20,23068642.45,130.6864,7.4519,9.8337,0.7647,7.1689,340.6532,No,11.63,5
2014-10-21,23103204.22,131.032,7.4675,9.8823,0.7544,7.1796,349.7896,No,11.63,5
2014-10-22,22843197.67,128.432,7.3648,9.8087,0.7369,7.349,338.2017,No,11.62,5
2014-10-23,22937389.66,129.3739,7.4046,9.8087,0.7331,7.3518,339.846,No,11.62,5
2014-10-24,22976294.51,129.7629,7.422,9.6549,0.7582,7.1348,335.4544,No,11.62,5
2014-10-27,23001833.79,130.0183,7.4378,9.6302,0.763,7.1327,332.7073,No,11.61,5
2014-10-28,22965054.74,129.6505,7.4248,9.6549,0.7564,7.135,334.3673,No,11.61,5
2014-10-29,23203623.15,132.0362,7.5223,9.7529,0.7719,7.2013,328.1118,No,11.61,5
2014-10-30,23327037.3,133.2704,7.5733,9.6699,0.7672,7.1898,325.2604,No,11.6,5
2014-10-31,22709884.75,127.0988,7.3268,11.2864,0.728,7.2522,305.6847,No,11.6,4
2014-11-04,22530462.59,125.3046,7.2605,11.1467,0.731,7.2471,294.8894,No,11.59,4
2014-11-05,22564985.72,125.6499,7.2765,11.1185,0.7331,7.2391,293.1443,No,11.59,4
2014-11-06,22635023.18,126.3502,7.307,11.1616,0.7237,7.2482,296.5353,No,11.58,4
2014-11-07,22509247.45,125.0925,7.2571,11.1424,0.7312,7.2451,294.4705,No,11.58,4
2014-11-10,22607001.9,126.07,7.3027,11.1703,0.7243,7.253,296.8177,No,11.57,4
2014-11-11,22470832.93,124.7083,7.2484,11.068,0.7262,7.2294,288.8559,No,11.57,4
2014-11-12,22388177.37,123.8818,7.216,11.0457,0.7188,7.2193,287.2066,No,11.57,4
2014-11-13,22309416.78,123.0942,7.1851,10.9892,0.7119,7.2045,282.849,No,11.56,4
2014-11-14,22211549.24,122.1155,7.1462,10.9662,0.7257,7.1979,280.703,No,11.56,4
2014-11-17,22433252.64,124.3325,7.2436,11.1187,0.7176,7.2032,292.2994,No,11.55,4
2014-11-18,22224072.7,122.2407,7.1584,11.0119,0.7209,7.1763,283.9246,No,11.55,4
2014-11-19,22260967.42,122.6097,7.1756,11.0276,0.7216,7.1819,285.1529,No,11.55,4
2014-11-20,22274670.27,122.7467,7.183,11.0236,0.7193,7.1825,284.8833,No,11.55,4
2014-11-21,22213651.11,122.1365,7.1593,11.0087,0.7185,7.1791,283.6271,No,11.54,4
2014-11-25,22199496.06,121.995,7.1604,10.9941,0.7196,7.177,282.5228,No,11.53,4
2014-11-26,22209997.89,122.1,7.1666,11.0012,0.7242,7.1792,283.0518,No,11.53,4
2014-11-28,22279569.78,122.7957,7.1992,10.9746,0.7083,7.1996,281.3785,No,11.52,4
2014-12-01,22046753.63,120.4675,7.1068,10.946,0.7164,7.1598,278.5545,No,11.52,4
2014-12-02,22030385.97,120.3039,7.1016,10.9215,0.7076,7.1712,276.9874,No,11.51,4
2014-12-03,22028603.82,120.286,7.1026,10.9071,0.7104,7.1516,275.7703,No,11.51,4
2014-12-04,21982727.29,119.8273,7.085,10.8599,0.7159,7.1413,272.2666,No,11.51,4
2014-12-05,22043196.04,120.432,7.1123,10.8476,0.7115,7.1719,271.5762,No,11.5,4
2014-12-08,22010103.53,120.101,7.1036,10.8444,0.7039,7.1695,271.2614,No,11.5,4
2014-12-09,21894744.87,118.9474,7.0563,10.8857,0.7154,7.1451,273.8095,No,11.49,4
2014-12-10,21722463.73,117.2246,6.9845,11.0013,0.6945,7.2239,282.4138,No,11.49,3
2014-12-11,21775056.22,117.7506,7.0088,11.0466,0.695,7.1982,285.8525,No,11.49,3
2014-12-12,22089184.63,120.8918,7.144,11.0123,0.7262,7.1768,283.3164,No,11.48,4
2014-12-15,22267686.45,122.6769,7.2245,11.0902,0.7365,7.195,289.4178,No,11.48,4
2014-12-16,22433294.35,124.3329,7.2955,11.1918,0.7326,7.2206,297.4148,No,11.47,4
2014-12-17,22408046.98,124.0805,7.2868,11.1723,0.7258,7.2151,295.8929,No,11.47,4
2014-12-18,22273054.44,122.7305,7.2321,11.0549,0.7206,7.1856,286.9141,No,11.47,4
2014-12-19,22058860.99,120.5886,7.1435,10.9353,0.7218,7.1734,277.8821,No,11.47,4
2014-12-22,22190477.65,121.9048,7.2045,10.9283,0.722,7.1891,277.5877,No,11.46,4
2014-12-24,22075520.99,120.7552,7.1595,10.8653,0.7143,7.1699,272.9543,No,11.45,4
2014-12-26,22037088.25,120.3709,7.1467,10.8796,0.7226,7.1755,273.6925,No,11.45,4
2014-12-29,22147696.46,121.477,7.1989,10.9023,0.7234,7.1846,275.5709,No,11.44,4
2014-12-30,22158379.87,121.5838,7.2052,10.9865,0.7252,7.1734,281.577,No,11.44,4
2015-01-05,22148939.96,121.4894,7.212,10.9997,0.7307,7.1758,282.4988,No,11.42,4
2015-01-06,22082927.67,120.8293,7.1857,11.1608,0.7214,7.2025,294.4048,No,11.42,3
2015-01-07,22314798.55,123.148,7.2856,11.1582,0.7269,7.2172,294.3548,No,11.41,4
2015-01-08,22233064.89,122.3306,7.253,11.0727,0.7264,7.198,287.8822,No,11.41,4
2015-01-09,22176427.56,121.7643,7.2308,11.0655,0.7235,7.1962,287.1913,No,11.41,4
2015-01-13,21919865.62,119.1987,7.1286,11.1029,0.7179,7.1875,289.6842,No,11.4,3
2015-01-14,22045757.15,120.4576,7.1842,11.1924,0.7047,7.2039,296.4532,No,11.39,3
2015-01-15,21767014.49,117.6701,7.0663,11.1037,0.7064,7.1763,289.2062,No,11.39,3
2015-01-16,21737643.76,117.3764,7.0554,11.1817,0.687,7.2045,294.8499,No,11.39,3
2015-01-20,21525701.48,115.257,6.9703,11.0325,0.6953,7.1479,283.4329,No,11.38,3
2015-01-21,21563198.75,115.632,6.9884,11.0584,0.6928,7.1556,285.3372,No,11.38,3
2015-01-22,21512053.56,115.1205,6.9678,11.0454,0.6917,7.1522,284.2578,No,11.37,3
2015-01-23,21472066.2,114.7207,6.952,10.9896,0.6962,7.1405,280.2482,No,11.37,3
2015-01-26,21548028.6,115.4803,6.9904,11.0,0.6879,7.1445,281.1892,No,11.36,3
2015-01-27,21286146.74,112.8615,6.8771,10.9148,0.6786,7.1841,274.7579,No,11.36,3
2015-01-28,21486471.18,114.8647,6.967,10.9061,0.6902,7.319,274.1803,No,11.36,3
2015-01-29,21711116.13,117.1112,7.0668,10.9555,0.6831,7.3448,278.2079,No,11.35,3
2015-01-30,21379660.22,113.7966,6.9235,10.9403,0.6867,7.1906,276.7492,No,11.35,3
2015-02-02,21407812.46,114.0781,6.9411,10.974,0.6971,7.1601,279.2458,No,11.34,3
2015-02-03,21690434.82,116.9043,7.0666,11.0367,0.6993,7.153,284.1065,No,11.34,3
2015-02-04,21635873.93,116.3587,7.0446,10.9369,0.6919,7.3355,276.6565,No,11.34,3
2015-02-05,21491301.2,114.913,6.983,10.9876,0.6989,7.1672,280.4031,No,11.33,3
2015-02-06,21822748.93,118.2275,7.1294,10.9405,0.6966,7.3409,277.3019,No,11.33,3
2015-02-09,21762265.47,117.6227,7.1085,10.9237,0.7005,7.3339,275.9507,No,11.32,3
2015-02-10,21929984.43,119.2998,7.1829,10.9392,0.7201,7.1552,277.2125,No,11.32,4
2015-02-12,21863437.29,118.6344,7.1577,10.8443,0.7209,7.1335,270.3512,No,11.32,4
2015-02-13,21878991.07,118.7899,7.1663,10.8643,0.7258,7.1406,271.7232,No,11.31,4
2015-02-17,21859584.14,118.5958,7.165,10.8405,0.7187,7.1526,270.1995,No,11.3,4
2015-02-18,21885839.3,118.8584,7.1782,10.7806,0.7188,7.155,265.8855,No,11.3,4
2015-02-19,21821970.43,118.2197,7.1523,10.7641,0.7184,7.1514,264.571,No,11.3,4
2015-02-20,21818348.2,118.1835,7.1525,10.7455,0.718,7.149,263.2284,No,11.29,4
2015-02-23,21804373.66,118.0437,7.1518,10.7087,0.7178,7.1429,260.5805,No,11.28,4
2015-02-24,21697364.33,116.9736,7.1069,10.672,0.7135,7.1303,257.9337,No,11.28,4
2015-02-25,21766211.82,117.6621,7.1388,10.6776,0.7124,7.1374,258.2857,No,11.28,4
2015-02-26,21658978.76,116.5898,7.0937,10.626,0.7121,7.1258,254.46,No,11.28,4
2015-02-27,21637484.72,116.3748,7.086,10.6234,0.7131,7.126,254.2309,No,11.27,4
2015-03-02,21658363.75,116.5836,7.1005,10.6154,0.7151,7.1264,253.6864,No,11.27,4
2015-03-03,21683326.77,116.8333,7.1133,10.6182,0.7185,7.1287,253.9067,No,11.26,4
2015-03-04,21644748.76,116.4475,7.0981,10.6472,0.7139,7.1305,256.0177,No,11.26,4
2015-03-05,21658930.48,116.5893,7.1062,10.6341,0.7198,7.1289,255.1018,No,11.26,4
2015-03-06,21810287.45,118.1029,7.1742,10.5735,0.7274,7.1247,250.9995,No,11.25,4
2015-03-09,21846093.45,118.4609,7.1953,10.6205,0.7306,7.1348,254.3702,No,11.25,4
2015-03-10,21920975.5,119.2098,7.2297,10.6524,0.7323,7.1442,256.7518,No,11.24,4
2015-03-11,21963696.83,119.637,7.2501,10.6361,0.7285,7.1433,255.6389,No,11.24,4
2015-03-12,21879194.42,118.7919,7.2152,10.5677,0.7255,7.1292,250.6278,No,11.24,4
2015-03-13,21803748.49,118.0375,7.1841,10.5016,0.7271,7.1168,245.8359,No,11.24,4
2015-03-16,21801113.1,118.0111,7.1883,10.5039,0.7254,7.1183,245.9831,No,11.23,4
2015-03-17,21799317.89,117.9932,7.1894,10.4564,0.7298,7.0648,242.5843,No,11.22,4
2015-03-18,21753969.83,117.5397,7.1713,10.4305,0.7266,7.06,240.7004,No,11.22,4
2015-03-19,21639085.87,116.3909,7.1225,10.449,0.7137,7.1054,241.8885,No,11.22,4
2015-03-20,21520544.6,115.2054,7.0719,10.43,0.709,7.0987,240.4262,No,11.22,4
2015-03-23,21450687.17,114.5069,7.0462,10.3831,0.7097,7.0897,237.0806,No,11.21,4
2015-03-24,21438618.56,114.3862,7.0426,10.3934,0.7074,7.0922,237.7801,No,11.21,4
2015-03-25,21396520.18,113.9652,7.0256,10.3861,0.7099,7.0905,237.2199,No,11.2,4
2015-03-26,21442953.17,114.4295,7.0481,10.4545,0.7141,7.1049,241.984,No,11.2,4
2015-03-27,21523075.79,115.2308,7.0856,10.5005,0.7157,7.1169,245.2732,No,11.2,4
2015-03-30,21557463.8,115.5746,7.1062,10.4678,0.7207,7.1124,243.0361,No,11.19,4
