商品代码,交易日期,收盘价
AU.SHF,2009-01-05,190.25
AU.SHF,2009-01-06,184.61
AU.SHF,2009-01-07,187.63
AU.SHF,2009-01-08,184.79
AU.SHF,2009-01-09,186.94
AU.SHF,2009-01-12,185.82
AU.SHF,2009-01-13,179.2
AU.SHF,2009-01-14,180.9
AU.SHF,2009-01-15,177.48
AU.SHF,2009-01-16,180.41
AU.SHF,2009-01-19,184.12
AU.SHF,2009-01-20,181.65
AU.SHF,2009-01-21,186.43
AU.SHF,2009-01-22,186.61
AU.SHF,2009-01-23,187.51
AU.SHF,2009-02-02,198.46
AU.SHF,2009-02-03,197.31
AU.SHF,2009-02-04,196.85
AU.SHF,2009-02-05,198.75
AU.SHF,2009-02-06,200.31
AU.SHF,2009-02-09,198.33
AU.SHF,2009-02-10,195.99
AU.SHF,2009-02-11,199.58
AU.SHF,2009-02-12,205.54
AU.SHF,2009-02-13,206.08
AU.SHF,2009-02-16,205.52
AU.SHF,2009-02-17,210.83
AU.SHF,2009-02-18,213.59
AU.SHF,2009-02-19,214.01
AU.SHF,2009-02-20,214.4
AU.SHF,2009-02-23,216.5
AU.SHF,2009-02-24,216.8
AU.SHF,2009-02-25,209.63
AU.SHF,2009-02-26,208.23
AU.SHF,2009-02-27,206.48
AU.SHF,2009-03-02,209.31
AU.SHF,2009-03-03,203.96
AU.SHF,2009-03-04,201.48
AU.SHF,2009-03-05,202.5
AU.SHF,2009-03-06,207.73
AU.SHF,2009-03-09,206.06
AU.SHF,2009-03-10,201.58
AU.SHF,2009-03-11,198.49
AU.SHF,2009-03-12,201.79
AU.SHF,2009-03-13,202.75
AU.SHF,2009-03-16,203.63
AU.SHF,2009-03-17,202.01
AU.SHF,2009-03-18,200.57
AU.SHF,2009-03-19,205.28
AU.SHF,2009-03-20,210.41
AU.SHF,2009-03-23,211.43
AU.SHF,2009-03-24,206.96
AU.SHF,2009-03-25,204.4
AU.SHF,2009-03-26,206.35
AU.SHF,2009-03-27,205.62
AU.SHF,2009-03-30,204.15
AU.SHF,2009-03-31,202.49
AU.SHF,2009-04-01,202.13
AU.SHF,2009-04-02,202.85
AU.SHF,2009-04-03,198.94
AU.SHF,2009-04-07,193.4
AU.SHF,2009-04-08,195.53
AU.SHF,2009-04-09,193.76
AU.SHF,2009-04-10,194.59
AU.SHF,2009-04-13,195.78
AU.SHF,2009-04-14,197.95
AU.SHF,2009-04-15,196.3
AU.SHF,2009-04-16,196.77
AU.SHF,2009-04-17,192.42
AU.SHF,2009-04-20,191.3
AU.SHF,2009-04-21,196.64
AU.SHF,2009-04-22,195.31
AU.SHF,2009-04-23,196.7
AU.SHF,2009-04-24,201.15
AU.SHF,2009-04-27,201.43
AU.SHF,2009-04-28,197.42
AU.SHF,2009-04-29,197.2
AU.SHF,2009-04-30,198.18
AU.SHF,2009-05-04,197.31
AU.SHF,2009-05-05,199.22
AU.SHF,2009-05-06,198.99
AU.SHF,2009-05-07,201.33
AU.SHF,2009-05-08,201.75
AU.SHF,2009-05-11,201.83
AU.SHF,2009-05-12,200.73
AU.SHF,2009-05-13,203.96
AU.SHF,2009-05-14,202.72
AU.SHF,2009-05-15,203.23
AU.SHF,2009-05-18,204.53
AU.SHF,2009-05-19,202.44
AU.SHF,2009-05-20,203.73
AU.SHF,2009-05-21,206.85
AU.SHF,2009-05-22,208.39
AU.SHF,2009-05-25,208.8
AU.SHF,2009-05-26,208.02
AU.SHF,2009-05-27,207.98
AU.SHF,2009-06-01,215.02
AU.SHF,2009-06-02,212.15
AU.SHF,2009-06-03,216.18
AU.SHF,2009-06-04,211.96
AU.SHF,2009-06-05,214.32
AU.SHF,2009-06-08,209.42
AU.SHF,2009-06-09,209.12
AU.SHF,2009-06-10,209.84
AU.SHF,2009-06-11,209.48
AU.SHF,2009-06-12,208.92
AU.SHF,2009-06-15,204.87
AU.SHF,2009-06-16,205.34
AU.SHF,2009-06-17,206.3
AU.SHF,2009-06-18,206.43
AU.SHF,2009-06-19,205.04
AU.SHF,2009-06-22,205.0
AU.SHF,2009-06-23,201.6
AU.SHF,2009-06-24,203.9
AU.SHF,2009-06-25,205.48
AU.SHF,2009-06-26,207.11
AU.SHF,2009-06-29,205.92
AU.SHF,2009-06-30,207.37
AU.SHF,2009-07-01,204.45
AU.SHF,2009-07-02,206.06
AU.SHF,2009-07-03,205.14
AU.SHF,2009-07-06,203.41
AU.SHF,2009-07-07,203.16
AU.SHF,2009-07-08,202.85
AU.SHF,2009-07-09,201.06
AU.SHF,2009-07-10,200.55
AU.SHF,2009-07-13,200.1
AU.SHF,2009-07-14,202.35
AU.SHF,2009-07-15,204.09
AU.SHF,2009-07-16,205.32
AU.SHF,2009-07-17,205.34
AU.SHF,2009-07-20,207.54
AU.SHF,2009-07-21,207.77
AU.SHF,2009-07-22,207.94
AU.SHF,2009-07-23,209.17
AU.SHF,2009-07-24,208.05
AU.SHF,2009-07-27,210.08
AU.SHF,2009-07-28,209.58
AU.SHF,2009-07-29,204.9
AU.SHF,2009-07-30,204.5
AU.SHF,2009-07-31,205.93
AU.SHF,2009-08-03,209.41
AU.SHF,2009-08-04,209.67
AU.SHF,2009-08-05,211.38
AU.SHF,2009-08-06,211.57
AU.SHF,2009-08-07,210.55
AU.SHF,2009-08-10,209.78
AU.SHF,2009-08-11,208.35
AU.SHF,2009-08-12,207.15
AU.SHF,2009-08-13,209.58
AU.SHF,2009-08-14,209.9
AU.SHF,2009-08-17,207.18
AU.SHF,2009-08-18,206.5
AU.SHF,2009-08-19,205.54
AU.SHF,2009-08-20,207.51
AU.SHF,2009-08-21,206.52
AU.SHF,2009-08-24,209.77
AU.SHF,2009-08-25,207.65
AU.SHF,2009-08-26,208.26
AU.SHF,2009-08-27,208.0
AU.SHF,2009-08-28,208.8
AU.SHF,2009-08-31,209.29
AU.SHF,2009-09-01,209.72
AU.SHF,2009-09-02,210.0
AU.SHF,2009-09-03,215.57
AU.SHF,2009-09-04,217.39
AU.SHF,2009-09-07,218.9
AU.SHF,2009-09-08,222.8
AU.SHF,2009-09-09,220.65
AU.SHF,2009-09-10,219.47
AU.SHF,2009-09-11,220.27
AU.SHF,2009-09-14,219.57
AU.SHF,2009-09-15,219.27
AU.SHF,2009-09-16,225.24
AU.SHF,2009-09-17,225.96
AU.SHF,2009-09-18,223.1
AU.SHF,2009-09-21,221.1
AU.SHF,2009-09-22,223.3
AU.SHF,2009-09-23,223.13
AU.SHF,2009-09-24,223.51
AU.SHF,2009-09-25,218.9
AU.SHF,2009-09-28,216.83
AU.SHF,2009-09-29,217.77
AU.SHF,2009-09-30,218.7
AU.SHF,2009-10-09,228.95
AU.SHF,2009-10-12,229.75
AU.SHF,2009-10-13,231.59
AU.SHF,2009-10-14,233.85
AU.SHF,2009-10-15,231.85
AU.SHF,2009-10-16,230.38
AU.SHF,2009-10-19,231.7
AU.SHF,2009-10-20,234.59
AU.SHF,2009-10-21,232.22
AU.SHF,2009-10-22,231.85
AU.SHF,2009-10-23,233.2
AU.SHF,2009-10-26,231.98
AU.SHF,2009-10-27,229.37
AU.SHF,2009-10-28,229.0
AU.SHF,2009-10-29,227.5
AU.SHF,2009-10-30,230.68
AU.SHF,2009-11-02,230.71
AU.SHF,2009-11-03,233.86
AU.SHF,2009-11-04,238.06
AU.SHF,2009-11-05,238.12
AU.SHF,2009-11-06,239.25
AU.SHF,2009-11-09,242.17
AU.SHF,2009-11-10,240.84
AU.SHF,2009-11-11,242.62
AU.SHF,2009-11-12,245.56
AU.SHF,2009-11-13,242.91
AU.SHF,2009-11-16,247.39
AU.SHF,2009-11-17,248.48
AU.SHF,2009-11-18,249.49
AU.SHF,2009-11-19,250.26
AU.SHF,2009-11-20,250.92
AU.SHF,2009-11-23,255.42
AU.SHF,2009-11-24,255.05
AU.SHF,2009-11-25,259.33
AU.SHF,2009-11-26,261.92
AU.SHF,2009-11-27,257.02
AU.SHF,2009-11-30,258.23
AU.SHF,2009-12-01,259.33
AU.SHF,2009-12-02,267.5
AU.SHF,2009-12-03,267.55
AU.SHF,2009-12-04,265.8
AU.SHF,2009-12-07,254.81
AU.SHF,2009-12-08,255.9
AU.SHF,2009-12-09,248.85
AU.SHF,2009-12-10,249.27
AU.SHF,2009-12-11,250.7
AU.SHF,2009-12-14,249.7
AU.SHF,2009-12-15,248.31
AU.SHF,2009-12-16,252.38
AU.SHF,2009-12-17,249.73
AU.SHF,2009-12-18,245.4
AU.SHF,2009-12-21,246.8
AU.SHF,2009-12-22,242.43
AU.SHF,2009-12-23,241.3
AU.SHF,2009-12-24,245.61
AU.SHF,2009-12-25,246.35
AU.SHF,2009-12-28,247.98
AU.SHF,2009-12-29,246.4
AU.SHF,2009-12-30,243.39
AU.SHF,2010-01-04,245.96
AU.SHF,2010-01-05,253.23
AU.SHF,2010-01-06,251.1
AU.SHF,2010-01-07,252.36
AU.SHF,2010-01-08,249.56
AU.SHF,2010-01-11,256.85
AU.SHF,2010-01-12,257.15
AU.SHF,2010-01-13,250.72
AU.SHF,2010-01-14,252.97
AU.SHF,2010-01-15,252.21
AU.SHF,2010-01-18,251.81
AU.SHF,2010-01-19,252.39
AU.SHF,2010-01-20,251.38
AU.SHF,2010-01-21,248.3
AU.SHF,2010-01-22,243.32
AU.SHF,2010-01-25,245.36
AU.SHF,2010-01-26,243.1
AU.SHF,2010-01-27,243.81
AU.SHF,2010-01-28,241.44
AU.SHF,2010-01-29,239.36
AU.SHF,2010-02-01,239.56
AU.SHF,2010-02-02,244.74
AU.SHF,2010-02-03,247.24
AU.SHF,2010-02-04,245.11
AU.SHF,2010-02-05,235.77
AU.SHF,2010-02-08,236.86
AU.SHF,2010-02-09,238.47
AU.SHF,2010-02-10,239.85
AU.SHF,2010-02-11,240.3
AU.SHF,2010-02-12,242.2
AU.SHF,2010-02-22,248.33
AU.SHF,2010-02-23,247.22
AU.SHF,2010-02-24,245.06
AU.SHF,2010-02-25,242.28
AU.SHF,2010-02-26,246.4
AU.SHF,2010-03-01,247.79
AU.SHF,2010-03-02,247.38
AU.SHF,2010-03-03,251.9
AU.SHF,2010-03-04,251.05
AU.SHF,2010-03-05,251.28
AU.SHF,2010-03-08,252.01
AU.SHF,2010-03-09,248.36
AU.SHF,2010-03-10,249.44
AU.SHF,2010-03-11,245.93
AU.SHF,2010-03-12,246.82
AU.SHF,2010-03-15,244.99
AU.SHF,2010-03-16,246.34
AU.SHF,2010-03-17,250.13
AU.SHF,2010-03-18,248.53
AU.SHF,2010-03-19,248.71
AU.SHF,2010-03-22,244.99
AU.SHF,2010-03-23,244.5
AU.SHF,2010-03-24,243.9
AU.SHF,2010-03-25,241.8
AU.SHF,2010-03-26,243.88
AU.SHF,2010-03-29,246.01
AU.SHF,2010-03-30,246.46
AU.SHF,2010-03-31,245.28
AU.SHF,2010-04-01,245.91
AU.SHF,2010-04-02,248.03
AU.SHF,2010-04-06,248.7
AU.SHF,2010-04-07,250.68
AU.SHF,2010-04-08,251.8
AU.SHF,2010-04-09,253.7
AU.SHF,2010-04-12,255.42
AU.SHF,2010-04-13,253.45
AU.SHF,2010-04-14,254.45
AU.SHF,2010-04-15,254.16
AU.SHF,2010-04-16,254.23
AU.SHF,2010-04-19,249.7
AU.SHF,2010-04-20,251.07
AU.SHF,2010-04-21,252.56
AU.SHF,2010-04-22,252.5
AU.SHF,2010-04-23,251.26
AU.SHF,2010-04-26,255.41
AU.SHF,2010-04-27,254.39
AU.SHF,2010-04-28,256.8
AU.SHF,2010-04-29,257.08
AU.SHF,2010-04-30,258.59
AU.SHF,2010-05-04,258.61
AU.SHF,2010-05-05,257.33
AU.SHF,2010-05-06,258.2
AU.SHF,2010-05-07,264.6
AU.SHF,2010-05-10,262.75
AU.SHF,2010-05-11,265.64
AU.SHF,2010-05-12,270.17
AU.SHF,2010-05-13,271.14
AU.SHF,2010-05-14,271.32
AU.SHF,2010-05-17,271.89
AU.SHF,2010-05-18,267.62
AU.SHF,2010-05-19,266.29
AU.SHF,2010-05-20,261.27
AU.SHF,2010-05-21,259.72
AU.SHF,2010-05-24,262.25
AU.SHF,2010-05-25,262.17
AU.SHF,2010-05-26,265.8
AU.SHF,2010-05-27,266.7
AU.SHF,2010-05-28,267.68
AU.SHF,2010-05-31,266.54
AU.SHF,2010-06-01,268.59
AU.SHF,2010-06-02,268.71
AU.SHF,2010-06-03,269.18
AU.SHF,2010-06-04,264.82
AU.SHF,2010-06-07,267.77
AU.SHF,2010-06-08,272.9
AU.SHF,2010-06-09,271.35
AU.SHF,2010-06-10,270.24
AU.SHF,2010-06-11,268.44
AU.SHF,2010-06-17,271.47
AU.SHF,2010-06-18,273.93
AU.SHF,2010-06-21,276.98
AU.SHF,2010-06-22,271.24
AU.SHF,2010-06-23,272.08
AU.SHF,2010-06-24,270.75
AU.SHF,2010-06-25,272.95
AU.SHF,2010-06-28,274.91
AU.SHF,2010-06-29,270.6
AU.SHF,2010-06-30,272.04
AU.SHF,2010-07-01,270.8
AU.SHF,2010-07-02,263.12
AU.SHF,2010-07-05,264.26
AU.SHF,2010-07-06,263.01
AU.SHF,2010-07-07,259.4
AU.SHF,2010-07-08,263.16
AU.SHF,2010-07-09,261.36
AU.SHF,2010-07-12,263.3
AU.SHF,2010-07-13,261.2
AU.SHF,2010-07-14,264.6
AU.SHF,2010-07-15,263.75
AU.SHF,2010-07-16,263.02
AU.SHF,2010-07-19,260.3
AU.SHF,2010-07-20,258.85
AU.SHF,2010-07-21,259.76
AU.SHF,2010-07-22,258.73
AU.SHF,2010-07-23,261.46
AU.SHF,2010-07-26,261.12
AU.SHF,2010-07-27,259.46
AU.SHF,2010-07-28,255.18
AU.SHF,2010-07-29,256.17
AU.SHF,2010-07-30,255.94
AU.SHF,2010-08-02,259.25
AU.SHF,2010-08-03,258.95
AU.SHF,2010-08-04,261.57
AU.SHF,2010-08-05,261.4
AU.SHF,2010-08-06,262.9
AU.SHF,2010-08-09,264.63
AU.SHF,2010-08-10,262.0
AU.SHF,2010-08-11,262.43
AU.SHF,2010-08-12,262.9
AU.SHF,2010-08-13,266.73
AU.SHF,2010-08-16,267.48
AU.SHF,2010-08-17,267.8
AU.SHF,2010-08-18,267.55
AU.SHF,2010-08-19,268.98
AU.SHF,2010-08-20,268.78
AU.SHF,2010-08-23,268.6
AU.SHF,2010-08-24,266.86
AU.SHF,2010-08-25,269.8
AU.SHF,2010-08-26,271.11
AU.SHF,2010-08-27,270.22
AU.SHF,2010-08-30,270.41
AU.SHF,2010-08-31,270.28
AU.SHF,2010-09-01,274.1
AU.SHF,2010-09-02,273.1
AU.SHF,2010-09-03,273.72
AU.SHF,2010-09-06,273.25
AU.SHF,2010-09-07,273.15
AU.SHF,2010-09-08,275.33
AU.SHF,2010-09-09,273.83
AU.SHF,2010-09-10,272.01
AU.SHF,2010-09-13,272.08
AU.SHF,2010-09-14,272.6
AU.SHF,2010-09-15,276.55
AU.SHF,2010-09-16,275.95
AU.SHF,2010-09-17,278.24
AU.SHF,2010-09-20,279.2
AU.SHF,2010-09-21,277.4
AU.SHF,2010-09-27,281.15
AU.SHF,2010-09-28,279.42
AU.SHF,2010-09-29,283.19
AU.SHF,2010-09-30,284.11
AU.SHF,2010-10-08,285.69
AU.SHF,2010-10-11,290.85
AU.SHF,2010-10-12,289.98
AU.SHF,2010-10-13,292.47
AU.SHF,2010-10-14,297.47
AU.SHF,2010-10-15,297.18
AU.SHF,2010-10-18,292.41
AU.SHF,2010-10-19,293.34
AU.SHF,2010-10-20,286.99
AU.SHF,2010-10-21,286.95
AU.SHF,2010-10-22,284.41
AU.SHF,2010-10-25,291.5
AU.SHF,2010-10-26,289.28
AU.SHF,2010-10-27,287.83
AU.SHF,2010-10-28,287.55
AU.SHF,2010-10-29,290.01
AU.SHF,2010-11-01,295.27
AU.SHF,2010-11-02,294.28
AU.SHF,2010-11-03,292.39
AU.SHF,2010-11-04,293.67
AU.SHF,2010-11-05,301.24
AU.SHF,2010-11-08,301.62
AU.SHF,2010-11-09,311.23
AU.SHF,2010-11-10,305.76
AU.SHF,2010-11-11,307.16
AU.SHF,2010-11-12,301.0
AU.SHF,2010-11-15,295.9
AU.SHF,2010-11-16,294.55
AU.SHF,2010-11-17,288.4
AU.SHF,2010-11-18,292.99
AU.SHF,2010-11-19,294.0
AU.SHF,2010-11-22,294.31
AU.SHF,2010-11-23,294.98
AU.SHF,2010-11-24,298.68
AU.SHF,2010-11-25,297.45
AU.SHF,2010-11-26,295.21
AU.SHF,2010-11-29,294.8
AU.SHF,2010-11-30,296.31
AU.SHF,2010-12-01,303.95
AU.SHF,2010-12-02,304.96
AU.SHF,2010-12-03,303.65
AU.SHF,2010-12-06,308.51
AU.SHF,2010-12-07,309.84
AU.SHF,2010-12-08,301.3
AU.SHF,2010-12-09,300.35
AU.SHF,2010-12-10,301.38
AU.SHF,2010-12-13,302.34
AU.SHF,2010-12-14,305.95
AU.SHF,2010-12-15,301.1
AU.SHF,2010-12-16,300.25
AU.SHF,2010-12-17,299.53
AU.SHF,2010-12-20,302.35
AU.SHF,2010-12-21,302.38
AU.SHF,2010-12-22,302.33
AU.SHF,2010-12-23,302.01
AU.SHF,2010-12-24,301.5
AU.SHF,2010-12-27,301.6
AU.SHF,2010-12-28,303.73
AU.SHF,2010-12-29,307.1
AU.SHF,2010-12-30,308.37
AU.SHF,2011-01-04,307.81
AU.SHF,2011-01-05,299.95
AU.SHF,2011-01-06,298.91
AU.SHF,2011-01-07,297.01
AU.SHF,2011-01-10,299.21
AU.SHF,2011-01-11,299.66
AU.SHF,2011-01-12,301.06
AU.SHF,2011-01-13,299.84
AU.SHF,2011-01-14,297.4
AU.SHF,2011-01-17,292.75
AU.SHF,2011-01-18,294.33
AU.SHF,2011-01-19,295.86
AU.SHF,2011-01-20,293.3
AU.SHF,2011-01-21,290.2
AU.SHF,2011-01-24,291.6
AU.SHF,2011-01-25,287.75
AU.SHF,2011-01-26,288.95
AU.SHF,2011-01-27,290.41
AU.SHF,2011-01-28,284.73
AU.SHF,2011-01-31,288.35
AU.SHF,2011-02-01,289.61
AU.SHF,2011-02-09,292.96
AU.SHF,2011-02-10,292.7
AU.SHF,2011-02-11,293.32
AU.SHF,2011-02-14,293.0
AU.SHF,2011-02-15,293.59
AU.SHF,2011-02-16,295.88
AU.SHF,2011-02-17,296.06
AU.SHF,2011-02-18,297.42
AU.SHF,2011-02-21,299.27
AU.SHF,2011-02-22,299.5
AU.SHF,2011-02-23,299.7
AU.SHF,2011-02-24,301.2
AU.SHF,2011-02-25,299.61
AU.SHF,2011-02-28,301.28
AU.SHF,2011-03-01,302.0
AU.SHF,2011-03-02,303.58
AU.SHF,2011-03-03,301.61
AU.SHF,2011-03-04,299.99
AU.SHF,2011-03-07,304.33
AU.SHF,2011-03-08,301.92
AU.SHF,2011-03-09,301.78
AU.SHF,2011-03-10,303.17
AU.SHF,2011-03-11,299.12
AU.SHF,2011-03-14,301.26
AU.SHF,2011-03-15,299.38
AU.SHF,2011-03-16,296.82
AU.SHF,2011-03-17,295.8
AU.SHF,2011-03-18,299.05
AU.SHF,2011-03-21,303.1
AU.SHF,2011-03-22,302.29
AU.SHF,2011-03-23,302.42
AU.SHF,2011-03-24,303.3
AU.SHF,2011-03-25,303.28
AU.SHF,2011-03-28,299.9
AU.SHF,2011-03-29,299.82
AU.SHF,2011-03-30,300.35
AU.SHF,2011-03-31,301.26
AU.SHF,2011-04-01,301.89
AU.SHF,2011-04-06,306.13
AU.SHF,2011-04-07,305.33
AU.SHF,2011-04-08,307.8
AU.SHF,2011-04-11,307.47
AU.SHF,2011-04-12,305.89
AU.SHF,2011-04-13,307.11
AU.SHF,2011-04-14,307.69
AU.SHF,2011-04-15,308.32
AU.SHF,2011-04-18,312.22
AU.SHF,2011-04-19,311.25
AU.SHF,2011-04-20,314.54
AU.SHF,2011-04-21,315.14
AU.SHF,2011-04-22,315.64
AU.SHF,2011-04-25,316.69
AU.SHF,2011-04-26,312.8
AU.SHF,2011-04-27,313.36
AU.SHF,2011-04-28,318.1
AU.SHF,2011-04-29,317.4
AU.SHF,2011-05-03,317.15
AU.SHF,2011-05-04,314.21
AU.SHF,2011-05-05,313.11
AU.SHF,2011-05-06,309.38
AU.SHF,2011-05-09,310.9
AU.SHF,2011-05-10,312.09
AU.SHF,2011-05-11,314.64
AU.SHF,2011-05-12,310.1
AU.SHF,2011-05-13,314.24
AU.SHF,2011-05-16,310.9
AU.SHF,2011-05-17,311.59
AU.SHF,2011-05-18,310.86
AU.SHF,2011-05-19,312.37
AU.SHF,2011-05-20,313.24
AU.SHF,2011-05-23,314.14
AU.SHF,2011-05-24,317.09
AU.SHF,2011-05-25,317.23
AU.SHF,2011-05-26,317.9
AU.SHF,2011-05-27,317.54
AU.SHF,2011-05-30,319.49
AU.SHF,2011-05-31,320.01
AU.SHF,2011-06-01,317.53
AU.SHF,2011-06-02,320.25
AU.SHF,2011-06-03,319.35
AU.SHF,2011-06-07,321.3
AU.SHF,2011-06-08,320.05
AU.SHF,2011-06-09,319.0
AU.SHF,2011-06-10,320.56
AU.SHF,2011-06-13,318.5
AU.SHF,2011-06-14,317.11
AU.SHF,2011-06-15,317.19
AU.SHF,2011-06-16,318.15
AU.SHF,2011-06-17,317.66
AU.SHF,2011-06-20,320.27
AU.SHF,2011-06-21,321.31
AU.SHF,2011-06-22,321.2
AU.SHF,2011-06-23,321.07
AU.SHF,2011-06-24,316.82
AU.SHF,2011-06-27,311.52
AU.SHF,2011-06-28,312.16
AU.SHF,2011-06-29,313.57
AU.SHF,2011-06-30,314.18
AU.SHF,2011-07-01,311.8
AU.SHF,2011-07-04,311.95
AU.SHF,2011-07-05,311.24
AU.SHF,2011-07-06,316.56
AU.SHF,2011-07-07,319.55
AU.SHF,2011-07-08,319.19
AU.SHF,2011-07-11,321.86
AU.SHF,2011-07-12,322.07
AU.SHF,2011-07-13,326.66
AU.SHF,2011-07-14,329.67
AU.SHF,2011-07-15,328.11
AU.SHF,2011-07-18,332.48
AU.SHF,2011-07-19,334.11
AU.SHF,2011-07-20,330.59
AU.SHF,2011-07-21,333.45
AU.SHF,2011-07-22,330.2
AU.SHF,2011-07-25,336.1
AU.SHF,2011-07-26,335.41
AU.SHF,2011-07-27,336.62
AU.SHF,2011-07-28,335.2
AU.SHF,2011-07-29,334.5
AU.SHF,2011-08-01,333.51
AU.SHF,2011-08-02,335.58
AU.SHF,2011-08-03,345.3
AU.SHF,2011-08-04,345.62
AU.SHF,2011-08-05,344.08
AU.SHF,2011-08-08,354.47
AU.SHF,2011-08-09,362.46
AU.SHF,2011-08-10,361.78
AU.SHF,2011-08-11,367.43
AU.SHF,2011-08-12,362.99
AU.SHF,2011-08-15,360.27
AU.SHF,2011-08-16,366.46
AU.SHF,2011-08-17,369.31
AU.SHF,2011-08-18,370.38
AU.SHF,2011-08-19,383.8
AU.SHF,2011-08-22,392.38
AU.SHF,2011-08-23,391.69
AU.SHF,2011-08-24,380.9
AU.SHF,2011-08-25,363.51
AU.SHF,2011-08-26,367.8
AU.SHF,2011-08-29,376.79
AU.SHF,2011-08-30,372.3
AU.SHF,2011-08-31,380.19
AU.SHF,2011-09-01,376.35
AU.SHF,2011-09-02,381.24
AU.SHF,2011-09-05,390.6
AU.SHF,2011-09-06,395.25
AU.SHF,2011-09-07,378.7
AU.SHF,2011-09-08,382.0
AU.SHF,2011-09-09,388.31
AU.SHF,2011-09-13,378.59
AU.SHF,2011-09-14,378.33
AU.SHF,2011-09-15,375.54
AU.SHF,2011-09-16,365.91
AU.SHF,2011-09-19,377.95
AU.SHF,2011-09-20,368.8
AU.SHF,2011-09-21,375.2
AU.SHF,2011-09-22,367.01
AU.SHF,2011-09-23,361.24
AU.SHF,2011-09-26,341.94
AU.SHF,2011-09-27,341.44
AU.SHF,2011-09-28,341.25
AU.SHF,2011-09-29,335.09
AU.SHF,2011-09-30,338.39
AU.SHF,2011-10-10,341.63
AU.SHF,2011-10-11,345.93
AU.SHF,2011-10-12,346.83
AU.SHF,2011-10-13,346.42
AU.SHF,2011-10-14,346.09
AU.SHF,2011-10-17,347.35
AU.SHF,2011-10-18,343.01
AU.SHF,2011-10-19,340.52
AU.SHF,2011-10-20,333.28
AU.SHF,2011-10-21,335.25
AU.SHF,2011-10-24,341.7
AU.SHF,2011-10-25,341.1
AU.SHF,2011-10-26,354.14
AU.SHF,2011-10-27,355.44
AU.SHF,2011-10-28,357.93
AU.SHF,2011-10-31,352.62
AU.SHF,2011-11-01,352.66
AU.SHF,2011-11-02,355.8
AU.SHF,2011-11-03,355.98
AU.SHF,2011-11-04,362.03
AU.SHF,2011-11-07,364.6
AU.SHF,2011-11-08,368.18
AU.SHF,2011-11-09,367.02
AU.SHF,2011-11-10,360.15
AU.SHF,2011-11-11,362.9
AU.SHF,2011-11-14,367.36
AU.SHF,2011-11-15,363.53
AU.SHF,2011-11-16,362.82
AU.SHF,2011-11-17,362.88
AU.SHF,2011-11-18,353.56
AU.SHF,2011-11-21,353.71
AU.SHF,2011-11-22,346.59
AU.SHF,2011-11-23,351.0
AU.SHF,2011-11-24,348.8
AU.SHF,2011-11-25,346.5
AU.SHF,2011-11-28,351.26
AU.SHF,2011-11-29,352.63
AU.SHF,2011-11-30,353.2
AU.SHF,2011-12-01,359.0
AU.SHF,2011-12-02,359.06
AU.SHF,2011-12-05,358.96
AU.SHF,2011-12-06,352.75
AU.SHF,2011-12-07,356.23
AU.SHF,2011-12-08,357.88
AU.SHF,2011-12-09,351.35
AU.SHF,2011-12-12,346.96
AU.SHF,2011-12-13,339.66
AU.SHF,2011-12-14,337.53
AU.SHF,2011-12-15,322.33
AU.SHF,2011-12-16,328.7
AU.SHF,2011-12-19,328.39
AU.SHF,2011-12-20,329.7
AU.SHF,2011-12-21,334.48
AU.SHF,2011-12-22,331.51
AU.SHF,2011-12-23,330.92
AU.SHF,2011-12-26,327.35
AU.SHF,2011-12-27,326.23
AU.SHF,2011-12-28,324.18
AU.SHF,2011-12-29,316.0
AU.SHF,2011-12-30,319.45
AU.SHF,2012-01-04,327.3
AU.SHF,2012-01-05,331.95
AU.SHF,2012-01-06,333.41
AU.SHF,2012-01-09,330.3
AU.SHF,2012-01-10,332.2
AU.SHF,2012-01-11,336.2
AU.SHF,2012-01-12,336.98
AU.SHF,2012-01-13,336.65
AU.SHF,2012-01-16,335.15
AU.SHF,2012-01-17,339.77
AU.SHF,2012-01-18,338.65
AU.SHF,2012-01-19,340.68
AU.SHF,2012-01-20,339.57
AU.SHF,2012-01-30,353.21
AU.SHF,2012-01-31,355.02
AU.SHF,2012-02-01,354.07
AU.SHF,2012-02-02,356.84
AU.SHF,2012-02-03,358.58
AU.SHF,2012-02-06,353.33
AU.SHF,2012-02-07,352.63
AU.SHF,2012-02-08,357.66
AU.SHF,2012-02-09,355.09
AU.SHF,2012-02-10,353.1
AU.SHF,2012-02-13,352.56
AU.SHF,2012-02-14,350.3
AU.SHF,2012-02-15,352.18
AU.SHF,2012-02-16,350.81
AU.SHF,2012-02-17,353.34
AU.SHF,2012-02-20,353.73
AU.SHF,2012-02-21,355.59
AU.SHF,2012-02-22,358.22
AU.SHF,2012-02-23,362.49
AU.SHF,2012-02-24,362.23
AU.SHF,2012-02-27,360.9
AU.SHF,2012-02-28,361.85
AU.SHF,2012-02-29,364.75
AU.SHF,2012-03-01,349.83
AU.SHF,2012-03-02,350.49
AU.SHF,2012-03-05,348.82
AU.SHF,2012-03-06,346.76
AU.SHF,2012-03-07,341.28
AU.SHF,2012-03-08,344.61
AU.SHF,2012-03-09,347.67
AU.SHF,2012-03-12,347.96
AU.SHF,2012-03-13,347.55
AU.SHF,2012-03-14,341.39
AU.SHF,2012-03-15,337.36
AU.SHF,2012-03-16,340.7
