交易日期,开盘价,最高价,最低价,收盘价,成交量,证券代码,前收盘,涨跌额,涨跌幅,成交额,是否收盘,交易状态
2017-10-18,11285.275,11502.644,11270.979,11501.088,553773300,000932.SH,,,,0,1,正常
2017-10-19,11485.7,11738.445,11457.844,11709.368,596607600,000932.SH,,,,0,1,正常
2017-10-20,11645.438,11645.438,11519.726,11590.744,485838900,000932.SH,,,,0,1,正常
2017-10-23,11582.369,11681.155,11550.739,11657.581,477441500,000932.SH,,,,0,1,正常
2017-10-24,11641.52,11704.814,11594.514,11689.285,443225600,000932.SH,,,,0,1,正常
2017-10-25,11699.967,11722.658,11633.401,11687.827,427183200,000932.SH,,,,0,1,正常
2017-10-26,11946.658,12148.754,11812.208,11880.476,647882200,000932.SH,,,,0,1,正常
2017-10-27,11839.466,12178.763,11786.552,12158.2,580579400,000932.SH,,,,0,1,正常
2017-10-30,12085.984,12102.729,11832.65,11985.891,697243500,000932.SH,,,,0,1,正常
2017-10-31,11907.611,11989.304,11811.328,11912.713,555036200,000932.SH,,,,0,1,正常
2017-11-01,11920.616,12046.023,11837.542,11863.291,641536100,000932.SH,,,,0,1,正常
2017-11-02,11862.035,11973.829,11860.866,11926.724,553558800,000932.SH,,,,0,1,正常
2017-11-03,11920.377,12078.705,11916.779,12014.038,534080400,000932.SH,,,,0,1,正常
2017-11-06,12060.235,12360.078,12049.447,12350.821,664606800,000932.SH,,,,0,1,正常
2017-11-07,12352.909,12546.562,12242.012,12312.563,592182400,000932.SH,,,,0,1,正常
2017-11-08,12322.825,12398.176,12167.349,12220.211,508832100,000932.SH,,,,0,1,正常
2017-11-09,12212.761,12271.484,12057.032,12269.088,527361000,000932.SH,,,,0,1,正常
2017-11-10,12243.848,12633.22,12228.628,12612.754,632082500,000932.SH,,,,0,1,正常
2017-11-13,12628.191,12641.021,12526.295,12575.648,598733700,000932.SH,,,,0,1,正常
2017-11-14,12576.778,12579.645,12294.471,12300.231,605079500,000932.SH,,,,0,1,正常
2017-11-15,12293.498,12443.123,12242.026,12416.317,570610500,000932.SH,,,,0,1,正常
2017-11-16,12391.771,12774.341,12385.084,12764.368,770120700,000932.SH,,,,0,1,正常
2017-11-17,12576.588,12661.514,12360.113,12565.271,884467500,000932.SH,,,,0,1,正常
2017-11-20,12435.066,12502.683,12143.594,12501.709,865154200,000932.SH,,,,0,1,正常
2017-11-21,12454.309,12756.483,12432.804,12754.779,887308900,000932.SH,,,,0,1,正常
2017-11-22,12748.256,12855.451,12422.406,12478.397,773256400,000932.SH,,,,0,1,正常
2017-11-23,12383.487,12383.487,11950.535,11980.977,750675200,000932.SH,,,,0,1,正常
2017-11-24,11948.47,12009.224,11694.883,11953.925,611536700,000932.SH,,,,0,1,正常
2017-11-27,11896.606,11903.666,11628.817,11772.214,580847100,000932.SH,,,,0,1,正常
2017-11-28,11742.597,11955.417,11734.602,11920.182,449752700,000932.SH,,,,0,1,正常
2017-11-29,11950.254,11962.854,11602.579,11666.014,528193400,000932.SH,,,,0,1,正常
2017-11-30,11638.946,11772.962,11491.52,11542.454,409616900,000932.SH,,,,0,1,正常
2017-12-01,11593.812,11671.545,11491.255,11547.311,361013200,000932.SH,,,,0,1,正常
2017-12-04,11513.069,11883.308,11450.887,11807.482,486056600,000932.SH,,,,0,1,正常
2017-12-05,11767.302,11939.654,11736.257,11771.138,598687600,000932.SH,,,,0,1,正常
2017-12-06,11742.898,11860.214,11571.233,11708.421,552405900,000932.SH,,,,0,1,正常
2017-12-07,11687.677,11715.904,11487.368,11510.142,393555400,000932.SH,,,,0,1,正常
2017-12-08,11489.141,11768.585,11488.158,11753.896,476974400,000932.SH,,,,0,1,正常
2017-12-11,11799.227,12149.442,11798.439,12149.442,507935100,000932.SH,,,,0,1,正常
2017-12-12,12181.366,12223.629,12081.819,12096.877,433728900,000932.SH,,,,0,1,正常
2017-12-13,12109.46,12393.178,12072.482,12392.44,447639500,000932.SH,,,,0,1,正常
2017-12-14,12397.079,12424.637,12289.791,12414.36,388943000,000932.SH,,,,0,1,正常
2017-12-15,12372.73,12444.883,12256.217,12276.953,455059500,000932.SH,,,,0,1,正常
2017-12-18,12379.313,12548.376,12366.901,12441.772,971217900,000932.SH,,,,0,1,正常
2017-12-19,12407.096,12610.593,12399.543,12558.084,613666500,000932.SH,,,,0,1,正常
2017-12-20,12589.134,12884.349,12535.334,12872.842,881141800,000932.SH,,,,0,1,正常
2017-12-21,12840.901,12911.757,12722.983,12899.851,674619000,000932.SH,,,,0,1,正常
2017-12-22,12881.924,12941.053,12799.495,12845.842,641561300,000932.SH,,,,0,1,正常
2017-12-25,12883.184,12974.854,12775.645,12873.578,733608600,000932.SH,,,,0,1,正常
2017-12-26,12850.388,12867.278,12603.152,12728.865,785143000,000932.SH,,,,0,1,正常
2017-12-27,12697.507,12722.127,12456.824,12469.895,644734700,000932.SH,,,,0,1,正常
2017-12-28,12641.386,12886.952,12515.628,12810.137,615086000,000932.SH,,,,0,1,正常
2017-12-29,12838.615,12930.33,12612.535,12726.963,514262700,000932.SH,,,,0,1,正常
2018-01-02,12780.756,12807.323,12605.742,12779.566,610406500,000932.SH,,,,0,1,正常
2018-01-03,12778.604,12953.967,12772.727,12893.499,755670000,000932.SH,,,,0,1,正常
2018-01-04,12888.059,13185.562,12864.615,13157.536,751605600,000932.SH,,,,0,1,正常
2018-01-05,13195.172,13265.794,13100.927,13191.885,765432800,000932.SH,,,,0,1,正常
2018-01-08,13156.189,13355.246,13103.935,13276.688,742692700,000932.SH,,,,0,1,正常
2018-01-09,13275.529,13619.75,13270.004,13617.604,791907800,000932.SH,,,,0,1,正常
2018-01-10,13609.257,13781.539,13546.978,13778.622,732428100,000932.SH,,,,0,1,正常
2018-01-11,13754.624,13759.247,13599.306,13643.018,565492000,000932.SH,,,,0,1,正常
2018-01-12,13627.188,13826.919,13573.276,13817.94,509821300,000932.SH,,,,0,1,正常
2018-01-15,13835.257,13964.567,13684.354,13738.002,711472400,000932.SH,,,,0,1,正常
2018-01-16,13683.366,14049.117,13638.831,13869.738,1025635600,000932.SH,,,,0,1,正常
2018-01-17,13863.949,13901.026,13530.744,13575.921,1087572600,000932.SH,,,,0,1,正常
2018-01-18,13622.084,13794.17,13527.515,13603.504,697435300,000932.SH,,,,0,1,正常
2018-01-19,13587.82,13627.02,13382.631,13448.291,709224800,000932.SH,,,,0,1,正常
2018-01-22,13484.443,13915.624,13484.443,13913.041,786225700,000932.SH,,,,0,1,正常
2018-01-23,13928.921,13965.267,13807.07,13943.319,713655000,000932.SH,,,,0,1,正常
2018-01-24,13952.887,13953.122,13724.89,13768.547,565748300,000932.SH,,,,0,1,正常
2018-01-25,13780.628,13815.715,13531.347,13654.541,813993400,000932.SH,,,,0,1,正常
2018-01-26,13628.454,13754.734,13613.747,13736.367,632686300,000932.SH,,,,0,1,正常
2018-01-29,13753.071,13763.135,13240.259,13267.788,743748000,000932.SH,,,,0,1,正常
2018-01-30,13196.337,13331.043,13131.966,13227.624,556143900,000932.SH,,,,0,1,正常
2018-01-31,13201.692,13467.366,13201.356,13429.232,658270400,000932.SH,,,,0,1,正常
2018-02-01,13398.189,13400.286,13065.711,13183.959,770832000,000932.SH,,,,0,1,正常
2018-02-02,13056.943,13189.979,12898.132,13149.439,577334900,000932.SH,,,,0,1,正常
2018-02-05,12885.158,12936.663,12547.684,12737.324,738369200,000932.SH,,,,0,1,正常
2018-02-06,12405.156,12598.498,12256.656,12414.462,909924300,000932.SH,,,,0,1,正常
2018-02-07,12570.539,12616.98,12009.05,12012.542,753538000,000932.SH,,,,0,1,正常
2018-02-08,11985.353,12332.677,11979.622,12185.842,534345700,000932.SH,,,,0,1,正常
2018-02-09,11812.1,11933.756,11538.488,11930.501,768067300,000932.SH,,,,0,1,正常
2018-02-12,11983.363,12324.443,11983.363,12261.742,525072400,000932.SH,,,,0,1,正常
2018-02-13,12333.945,12532.788,12333.945,12368.377,445734100,000932.SH,,,,0,1,正常
2018-02-14,12417.672,12508.49,12386.714,12490.899,318723300,000932.SH,,,,0,1,正常
2018-02-22,12656.98,12941.561,12645.526,12940.249,423815000,000932.SH,,,,0,1,正常
2018-02-23,12967.876,13020.824,12796.303,12904.858,412820800,000932.SH,,,,0,1,正常
2018-02-26,12958.541,12997.453,12767.315,12925.446,504681000,000932.SH,,,,0,1,正常
2018-02-27,12990.156,12990.156,12706.811,12714.043,462108000,000932.SH,,,,0,1,正常
2018-02-28,12519.721,12628.193,12362.715,12443.495,406851600,000932.SH,,,,0,1,正常
2018-03-01,12413.482,12630.622,12363.865,12559.709,379136700,000932.SH,,,,0,1,正常
2018-03-02,12472.901,12597.066,12394.256,12481.094,369874000,000932.SH,,,,0,1,正常
2018-03-05,12488.386,12548.653,12309.188,12332.249,331780900,000932.SH,,,,0,1,正常
2018-03-06,12388.872,12414.04,12088.132,12395.136,510118400,000932.SH,,,,0,1,正常
2018-03-07,12373.116,12488.62,12238.185,12266.391,469587500,000932.SH,,,,0,1,正常
2018-03-08,12238.427,12508.228,12220.359,12501.892,467578600,000932.SH,,,,0,1,正常
2018-03-09,12531.793,12619.615,12503.889,12577.013,477961600,000932.SH,,,,0,1,正常
2018-03-12,12622.611,12654.65,12454.397,12555.323,620641900,000932.SH,,,,0,1,正常
2018-03-13,12541.85,12600.788,12421.546,12423.974,510302100,000932.SH,,,,0,1,正常
2018-03-14,12391.962,12527.496,12348.711,12502.333,368535300,000932.SH,,,,0,1,正常
2018-03-15,12491.09,12735.223,12485.776,12717.688,543170500,000932.SH,,,,0,1,正常
2018-03-16,12747.363,12780.47,12549.004,12550.381,416218300,000932.SH,,,,0,1,正常
2018-03-19,12568.938,12609.901,12470.509,12588.319,372030500,000932.SH,,,,0,1,正常
2018-03-20,12492.711,12532.699,12423.868,12510.357,349229300,000932.SH,,,,0,1,正常
2018-03-21,12548.59,12599.745,12424.739,12463.638,455192100,000932.SH,,,,0,1,正常
2018-03-22,12454.866,12486.512,12172.369,12184.613,600683700,000932.SH,,,,0,1,正常
2018-03-23,11854.408,12103.183,11742.358,11988.641,1499421500,000932.SH,,,,0,1,正常
2018-03-26,11914.66,11990.482,11729.949,11876.274,1147184100,000932.SH,,,,0,1,正常
2018-03-27,12001.536,12045.352,11823.73,11957.198,903267300,000932.SH,,,,0,1,正常
2018-03-28,11794.106,11808.123,11479.209,11487.48,707474800,000932.SH,,,,0,1,正常
2018-03-29,11531.763,11846.392,11359.751,11787.57,531706700,000932.SH,,,,0,1,正常
2018-03-30,11776.799,11906.059,11727.126,11788.006,476030000,000932.SH,,,,0,1,正常
2018-04-02,11785.707,11906.285,11708.279,11772.18,667024600,000932.SH,,,,0,1,正常
2018-04-03,11707.248,11902.03,11681.036,11829.382,626606100,000932.SH,,,,0,1,正常
2018-04-04,11892.822,12271.216,11892.822,12169.079,860941500,000932.SH,,,,0,1,正常
2018-04-09,12164.405,12209.039,11985.542,12041.583,757444600,000932.SH,,,,0,1,正常
2018-04-10,12074.056,12123.467,11935.621,12120.1,615901000,000932.SH,,,,0,1,正常
2018-04-11,12145.955,12230.967,12126.443,12175.945,553962200,000932.SH,,,,0,1,正常
2018-04-12,12155.006,12156.3,12049.021,12052.535,464851300,000932.SH,,,,0,1,正常
2018-04-13,12112.894,12164.694,11887.43,11925.123,338565500,000932.SH,,,,0,1,正常
2018-04-16,11887.707,11991.072,11811.618,11917.166,418667500,000932.SH,,,,0,1,正常
2018-04-17,11931.639,11969.199,11706.7,11716.033,492540500,000932.SH,,,,0,1,正常
2018-04-18,11782.818,11802.063,11505.038,11686.193,554254800,000932.SH,,,,0,1,正常
2018-04-19,11739.981,11987.454,11707.168,11987.454,531829500,000932.SH,,,,0,1,正常
2018-04-20,11975.662,12097.185,11802.38,11843.223,511606300,000932.SH,,,,0,1,正常
2018-04-23,11813.309,11926.115,11713.504,11829.23,452357700,000932.SH,,,,0,1,正常
2018-04-24,11868.921,12195.796,11868.921,12142.516,519171400,000932.SH,,,,0,1,正常
2018-04-25,12101.421,12180.78,12065.285,12168.408,375697900,000932.SH,,,,0,1,正常
2018-04-26,12163.034,12163.034,11848.547,11895.73,425718100,000932.SH,,,,0,1,正常
2018-04-27,11897.728,11911.247,11557.9,11672.061,600456600,000932.SH,,,,0,1,正常
2018-05-02,11627.649,11760.38,11534.751,11756.83,590214000,000932.SH,,,,0,1,正常
2018-05-03,11743.78,11931.918,11654.188,11918.492,528495100,000932.SH,,,,0,1,正常
2018-05-04,11890.961,11999.437,11875.631,11899.475,451770700,000932.SH,,,,0,1,正常
2018-05-07,11906.711,12392.803,11904.502,12380.988,675839700,000932.SH,,,,0,1,正常
2018-05-08,12375.167,12513.256,12360.786,12484.709,620700600,000932.SH,,,,0,1,正常
2018-05-09,12472.669,12480.635,12376.087,12463.347,469568200,000932.SH,,,,0,1,正常
2018-05-10,12475.824,12632.895,12475.824,12600.104,512258800,000932.SH,,,,0,1,正常
2018-05-11,12654.713,12742.852,12498.636,12510.181,460250600,000932.SH,,,,0,1,正常
2018-05-14,12533.705,12749.74,12533.466,12749.74,565178400,000932.SH,,,,0,1,正常
2018-05-15,12765.359,12829.965,12637.706,12828.216,523411800,000932.SH,,,,0,1,正常
2018-05-16,12797.096,12957.202,12761.823,12854.08,737478400,000932.SH,,,,0,1,正常
2018-05-17,12859.204,12870.971,12629.416,12665.678,503610500,000932.SH,,,,0,1,正常
2018-05-18,12650.114,12765.931,12509.201,12759.173,486943500,000932.SH,,,,0,1,正常
2018-05-21,12806.263,12851.397,12653.675,12702.465,516731800,000932.SH,,,,0,1,正常
2018-05-22,12705.774,12807.177,12644.726,12804.012,540149700,000932.SH,,,,0,1,正常
2018-05-23,12784.332,12804.496,12549.489,12551.215,530208100,000932.SH,,,,0,1,正常
2018-05-24,12563.2,12621.649,12388.548,12413.739,520542600,000932.SH,,,,0,1,正常
2018-05-25,12412.127,12599.57,12412.127,12488.723,584756900,000932.SH,,,,0,1,正常
2018-05-28,12510.027,12862.988,12503.19,12858.728,682985700,000932.SH,,,,0,1,正常
2018-05-29,12820.886,13083.165,12773.842,12779.628,744399300,000932.SH,,,,0,1,正常
2018-05-30,12643.204,13000.688,12527.178,12823.684,837322900,000932.SH,,,,0,1,正常
2018-05-31,12964.185,13334.42,12897.757,13294.203,1069087000,000932.SH,,,,0,1,正常
2018-06-01,13234.258,13325.53,12943.345,13051.961,727096700,000932.SH,,,,0,1,正常
2018-06-04,13094.049,13338.242,12987.925,13324.857,634503700,000932.SH,,,,0,1,正常
2018-06-05,13329.388,13489.471,13197.779,13444.278,595878200,000932.SH,,,,0,1,正常
2018-06-06,13401.074,13524.597,13356.685,13394.192,631334700,000932.SH,,,,0,1,正常
2018-06-07,13444.376,13444.376,13207.53,13267.753,579620500,000932.SH,,,,0,1,正常
2018-06-08,13227.878,13306.578,12981.383,13146.307,581463800,000932.SH,,,,0,1,正常
2018-06-11,13105.716,13182.323,12953.371,13055.893,630164700,000932.SH,,,,0,1,正常
2018-06-12,13117.694,13534.949,13107.498,13525.959,668591200,000932.SH,,,,0,1,正常
2018-06-13,13509.002,13546.852,13308.515,13350.097,527696900,000932.SH,,,,0,1,正常
2018-06-14,13331.408,13389.542,13037.528,13163.766,502770300,000932.SH,,,,0,1,正常
2018-06-15,13094.958,13132.144,12913.826,12995.533,543380200,000932.SH,,,,0,1,正常
2018-06-19,12870.492,12912.17,12346.761,12467.198,866773100,000932.SH,,,,0,1,正常
2018-06-20,12452.454,12794.057,12447.954,12784.133,600029600,000932.SH,,,,0,1,正常
2018-06-21,12777.315,12956.07,12641.181,12647.602,526260200,000932.SH,,,,0,1,正常
2018-06-22,12538.014,12695.23,12425.933,12681.971,399641600,000932.SH,,,,0,1,正常
2018-06-25,12754.563,12920.572,12703.418,12717.477,398539200,000932.SH,,,,0,1,正常
2018-06-26,12642.0,12802.163,12453.72,12614.606,400364200,000932.SH,,,,0,1,正常
2018-06-27,12558.27,12611.174,12076.538,12109.73,491978500,000932.SH,,,,0,1,正常
2018-06-28,11960.962,12076.066,11748.209,11838.038,474259100,000932.SH,,,,0,1,正常
2018-06-29,11881.287,12239.586,11796.019,12187.824,423739700,000932.SH,,,,0,1,正常
2018-07-02,12203.102,12360.464,11873.246,11975.826,506796100,000932.SH,,,,0,1,正常
2018-07-03,11941.425,12025.698,11352.836,11731.806,524615100,000932.SH,,,,0,1,正常
2018-07-04,11701.772,11818.139,11606.279,11617.848,418288100,000932.SH,,,,0,1,正常
2018-07-05,11666.487,11878.318,11496.887,11555.648,477829400,000932.SH,,,,0,1,正常
2018-07-06,11590.169,11788.966,11403.154,11693.588,653787000,000932.SH,,,,0,1,正常
2018-07-09,11785.056,12047.766,11729.337,12046.56,484652200,000932.SH,,,,0,1,正常
2018-07-10,12075.501,12130.732,11880.752,12041.844,377885300,000932.SH,,,,0,1,正常
2018-07-11,11767.534,11966.748,11701.41,11885.129,396559600,000932.SH,,,,0,1,正常
2018-07-12,11865.732,12258.655,11865.732,12181.062,516890900,000932.SH,,,,0,1,正常
2018-07-13,12215.24,12417.022,12140.785,12405.701,433042000,000932.SH,,,,0,1,正常
2018-07-16,12390.89,12519.257,12317.838,12397.067,387657600,000932.SH,,,,0,1,正常
2018-07-17,12412.841,12412.841,12134.6,12239.773,356064000,000932.SH,,,,0,1,正常
2018-07-18,12241.302,12308.62,12118.045,12131.257,353874900,000932.SH,,,,0,1,正常
2018-07-19,12158.451,12211.215,12009.097,12054.861,320948700,000932.SH,,,,0,1,正常
2018-07-20,12062.826,12137.227,11917.84,12106.14,373781300,000932.SH,,,,0,1,正常
2018-07-23,12061.071,12097.021,11855.55,12000.7,451589200,000932.SH,,,,0,1,正常
2018-07-24,12015.341,12307.994,11921.984,12292.823,597171700,000932.SH,,,,0,1,正常
2018-07-25,12310.634,12323.703,12194.929,12240.641,474881100,000932.SH,,,,0,1,正常
2018-07-26,12252.119,12275.685,12079.436,12088.833,462249700,000932.SH,,,,0,1,正常
2018-07-27,12085.896,12232.553,12037.682,12155.32,445681000,000932.SH,,,,0,1,正常
2018-07-30,12162.529,12174.958,11847.887,11944.221,453058700,000932.SH,,,,0,1,正常
2018-07-31,11920.37,12012.466,11895.621,11951.914,450323200,000932.SH,,,,0,1,正常
2018-08-01,12015.107,12042.946,11715.115,11719.329,487045100,000932.SH,,,,0,1,正常
2018-08-02,11721.456,11721.456,11235.262,11421.183,636255000,000932.SH,,,,0,1,正常
2018-08-03,11424.507,11433.67,11178.542,11181.106,469246000,000932.SH,,,,0,1,正常
2018-08-06,11149.102,11220.736,10864.472,10930.024,547543700,000932.SH,,,,0,1,正常
2018-08-07,10973.352,11224.406,10861.716,11222.479,476331100,000932.SH,,,,0,1,正常
2018-08-08,11210.884,11210.884,10946.239,10984.396,495341800,000932.SH,,,,0,1,正常
2018-08-09,10946.116,11339.964,10926.817,11303.919,518027100,000932.SH,,,,0,1,正常
2018-08-10,11289.446,11465.664,11269.07,11342.33,499456800,000932.SH,,,,0,1,正常
2018-08-13,11228.782,11258.211,11026.246,11221.004,430785000,000932.SH,,,,0,1,正常
2018-08-14,11254.442,11329.579,11151.063,11225.442,368376700,000932.SH,,,,0,1,正常
2018-08-15,11223.119,11232.418,10886.517,10903.901,416136300,000932.SH,,,,0,1,正常
2018-08-16,10742.235,11003.755,10637.94,10661.073,426685200,000932.SH,,,,0,1,正常
2018-08-17,10779.274,10801.839,10440.955,10473.141,431903800,000932.SH,,,,0,1,正常
2018-08-20,10485.867,10571.67,10327.287,10569.471,431296700,000932.SH,,,,0,1,正常
2018-08-21,10594.609,10955.299,10584.012,10954.511,453691100,000932.SH,,,,0,1,正常
2018-08-22,10916.889,10931.43,10805.722,10860.133,352540000,000932.SH,,,,0,1,正常
2018-08-23,10904.53,11004.335,10785.065,10923.664,411906700,000932.SH,,,,0,1,正常
2018-08-24,10896.433,10896.433,10742.372,10804.366,301445300,000932.SH,,,,0,1,正常
2018-08-27,10855.766,11191.058,10855.766,11191.058,493040100,000932.SH,,,,0,1,正常
2018-08-28,11238.667,11247.03,11070.694,11116.3,412565900,000932.SH,,,,0,1,正常
2018-08-29,11117.968,11117.968,11024.005,11073.894,328661700,000932.SH,,,,0,1,正常
2018-08-30,11079.66,11184.339,10966.088,10978.846,335320400,000932.SH,,,,0,1,正常
2018-08-31,10793.497,10814.646,10632.513,10730.678,509192900,000932.SH,,,,0,1,正常
2018-09-03,10651.669,10724.925,10574.149,10707.628,440203800,000932.SH,,,,0,1,正常
2018-09-04,10725.775,10834.613,10643.399,10810.709,423982700,000932.SH,,,,0,1,正常
2018-09-05,10781.201,10802.269,10610.615,10614.571,429455000,000932.SH,,,,0,1,正常
2018-09-06,10543.887,10654.311,10324.886,10373.036,456715800,000932.SH,,,,0,1,正常
2018-09-07,10413.535,10594.228,10362.47,10474.67,412532700,000932.SH,,,,0,1,正常
2018-09-10,10487.803,10487.803,10324.222,10378.363,382394100,000932.SH,,,,0,1,正常
2018-09-11,10373.947,10497.803,10341.92,10418.098,330810500,000932.SH,,,,0,1,正常
2018-09-12,10384.14,10412.382,10224.122,10236.878,317802300,000932.SH,,,,0,1,正常
2018-09-13,10359.732,10395.792,10089.969,10284.085,340787900,000932.SH,,,,0,1,正常
2018-09-14,10319.786,10486.493,10232.637,10406.38,348842800,000932.SH,,,,0,1,正常
2018-09-17,10363.015,10504.543,10323.811,10382.98,328971700,000932.SH,,,,0,1,正常
2018-09-18,10320.344,10623.426,10318.783,10614.403,409879200,000932.SH,,,,0,1,正常
2018-09-19,10588.829,10935.882,10573.73,10838.547,740441900,000932.SH,,,,0,1,正常
2018-09-20,10843.979,10914.176,10792.485,10842.798,445064500,000932.SH,,,,0,1,正常
2018-09-21,10896.656,11224.932,10896.656,11222.221,619933100,000932.SH,,,,0,1,正常
2018-09-25,11139.032,11214.686,11071.715,11138.214,577606300,000932.SH,,,,0,1,正常
2018-09-26,11190.671,11573.542,11190.671,11447.85,842779600,000932.SH,,,,0,1,正常
2018-09-27,11458.963,11475.216,11344.838,11437.469,588930200,000932.SH,,,,0,1,正常
2018-09-28,11465.652,11563.43,11389.961,11551.696,511618100,000932.SH,,,,0,1,正常
2018-10-08,11294.557,11306.628,10965.37,10968.454,578934800,000932.SH,,,,0,1,正常
2018-10-09,10986.44,11132.182,10975.267,11039.46,464096600,000932.SH,,,,0,1,正常
2018-10-10,11065.515,11092.711,10766.399,10802.271,483176100,000932.SH,,,,0,1,正常
2018-10-11,10399.277,10717.608,10280.767,10391.469,737051500,000932.SH,,,,0,1,正常
2018-10-12,10431.823,10699.701,10365.705,10668.373,617144600,000932.SH,,,,0,1,正常
2018-10-15,10647.968,10690.559,10421.718,10477.277,430991700,000932.SH,,,,0,1,正常
2018-10-16,10466.968,10614.579,10369.872,10424.081,386011400,000932.SH,,,,0,1,正常
2018-10-17,10559.279,10589.428,10117.956,10335.544,505521200,000932.SH,,,,0,1,正常
2018-10-18,10238.786,10302.962,10066.701,10111.706,515143800,000932.SH,,,,0,1,正常
2018-10-19,10026.349,10495.138,9996.426,10484.086,574724400,000932.SH,,,,0,1,正常
2018-10-22,10635.646,11080.192,10635.646,10977.176,728371100,000932.SH,,,,0,1,正常
2018-10-23,10952.715,10952.715,10294.563,10396.631,702678100,000932.SH,,,,0,1,正常
2018-10-24,10266.577,10369.293,10039.605,10111.229,590365300,000932.SH,,,,0,1,正常
2018-10-25,9840.846,9962.368,9708.973,9926.057,519714000,000932.SH,,,,0,1,正常
2018-10-26,9941.782,9994.38,9647.548,9678.98,480282300,000932.SH,,,,0,1,正常
2018-10-29,9285.441,9285.441,8945.595,8947.826,563774700,000932.SH,,,,0,1,正常
2018-10-30,8769.653,9035.587,8627.885,8890.241,676249900,000932.SH,,,,0,1,正常
2018-10-31,8932.686,9202.538,8930.03,9183.741,673573300,000932.SH,,,,0,1,正常
2018-11-01,9278.262,9546.129,9263.758,9333.819,687203700,000932.SH,,,,0,1,正常
2018-11-02,9632.175,9861.881,9510.241,9850.437,790664100,000932.SH,,,,0,1,正常
2018-11-05,9762.758,9763.137,9548.332,9656.163,596265100,000932.SH,,,,0,1,正常
2018-11-06,9654.904,9654.904,9455.151,9578.496,530711100,000932.SH,,,,0,1,正常
2018-11-07,9600.755,9728.075,9514.208,9598.442,487771000,000932.SH,,,,0,1,正常
2018-11-08,9700.685,9718.182,9586.298,9609.746,545075100,000932.SH,,,,0,1,正常
2018-11-09,9550.459,9609.766,9493.664,9553.318,561234100,000932.SH,,,,0,1,正常
2018-11-12,9498.705,9602.235,9374.03,9595.934,719602000,000932.SH,,,,0,1,正常
2018-11-13,9472.848,9867.779,9458.425,9823.052,839239100,000932.SH,,,,0,1,正常
2018-11-14,9815.294,9815.294,9647.656,9657.38,620466300,000932.SH,,,,0,1,正常
2018-11-15,9652.072,9741.327,9648.457,9725.743,509254000,000932.SH,,,,0,1,正常
2018-11-16,9747.577,9838.55,9700.396,9756.885,559180800,000932.SH,,,,0,1,正常
2018-11-19,9745.339,9888.266,9710.212,9850.88,575997600,000932.SH,,,,0,1,正常
2018-11-20,9783.655,9816.923,9643.79,9646.754,508589500,000932.SH,,,,0,1,正常
2018-11-21,9547.175,9784.062,9530.687,9755.506,502150300,000932.SH,,,,0,1,正常
2018-11-22,9769.522,9791.826,9665.881,9735.361,333642000,000932.SH,,,,0,1,正常
2018-11-23,9715.409,9745.63,9524.804,9530.875,421237300,000932.SH,,,,0,1,正常
2018-11-26,9560.345,9582.574,9463.689,9482.131,300101500,000932.SH,,,,0,1,正常
2018-11-27,9523.508,9542.799,9433.201,9459.665,279576200,000932.SH,,,,0,1,正常
2018-11-28,9490.229,9628.088,9446.301,9623.15,374186800,000932.SH,,,,0,1,正常
2018-11-29,9713.675,9778.304,9595.931,9595.931,426964400,000932.SH,,,,0,1,正常
2018-11-30,9630.311,9810.01,9608.877,9792.996,409616900,000932.SH,,,,0,1,正常
2018-12-03,10086.811,10241.77,10002.919,10181.719,703061300,000932.SH,,,,0,1,正常
2018-12-04,10176.786,10220.682,10103.416,10199.891,440718500,000932.SH,,,,0,1,正常
2018-12-05,10062.911,10306.052,10048.978,10250.906,575751800,000932.SH,,,,0,1,正常
2018-12-06,10128.046,10189.04,9956.873,9972.484,501194800,000932.SH,,,,0,1,正常
2018-12-07,10009.979,10041.349,9941.944,9968.402,349871500,000932.SH,,,,0,1,正常
2018-12-10,9857.193,9979.474,9805.181,9858.146,441481300,000932.SH,,,,0,1,正常
2018-12-11,9867.193,9943.665,9858.914,9936.582,339343800,000932.SH,,,,0,1,正常
2018-12-12,10013.83,10041.177,9933.43,10015.854,320409700,000932.SH,,,,0,1,正常
2018-12-13,10024.806,10249.802,9989.266,10195.837,434949800,000932.SH,,,,0,1,正常
2018-12-14,10153.184,10167.769,10041.572,10041.572,457728500,000932.SH,,,,0,1,正常
2018-12-17,9990.941,10025.389,9883.707,9955.902,363179900,000932.SH,,,,0,1,正常
2018-12-18,9879.541,9961.214,9808.223,9893.964,385319600,000932.SH,,,,0,1,正常
2018-12-19,9884.962,9946.267,9696.096,9708.975,404233500,000932.SH,,,,0,1,正常
2018-12-20,9679.186,9748.605,9590.561,9701.484,380519900,000932.SH,,,,0,1,正常
2018-12-21,9658.379,9690.949,9516.634,9586.931,403137000,000932.SH,,,,0,1,正常
2018-12-24,9557.9,9701.616,9502.376,9698.646,326965300,000932.SH,,,,0,1,正常
2018-12-25,9591.033,9728.321,9514.309,9689.539,414783700,000932.SH,,,,0,1,正常
2018-12-26,9668.414,9744.774,9614.126,9624.094,307015500,000932.SH,,,,0,1,正常
2018-12-27,9753.599,9772.271,9612.104,9612.116,395254200,000932.SH,,,,0,1,正常
2018-12-28,9613.907,9822.084,9562.659,9788.243,403120400,000932.SH,,,,0,1,正常
