证券代码,交易日期,收盘价
000300.SH,2019-12-30,4081.633
000300.SH,2019-12-31,4096.582
000300.SH,2020-01-02,4152.241
000300.SH,2020-01-03,4144.965
000300.SH,2020-01-06,4129.295
000300.SH,2020-01-07,4160.227
000300.SH,2020-01-08,4112.317
000300.SH,2020-01-09,4164.37
000300.SH,2020-01-10,4163.185
000300.SH,2020-01-13,4203.988
000300.SH,2020-01-14,4189.886
000300.SH,2020-01-15,4166.734
000300.SH,2020-01-16,4149.043
000300.SH,2020-01-17,4154.853
000300.SH,2020-01-20,4185.83
000300.SH,2020-01-21,4114.309
000300.SH,2020-01-22,4131.931
000300.SH,2020-01-23,4003.901
000300.SH,2020-02-03,3688.358
000300.SH,2020-02-04,3785.638
000300.SH,2020-02-05,3828.527
000300.SH,2020-02-06,3899.775
000300.SH,2020-02-07,3899.869
000300.SH,2020-02-10,3916.005
000300.SH,2020-02-11,3952.464
000300.SH,2020-02-12,3984.433
000300.SH,2020-02-13,3959.919
000300.SH,2020-02-14,3987.734
000300.SH,2020-02-17,4077.424
000300.SH,2020-02-18,4057.511
000300.SH,2020-02-19,4051.311
000300.SH,2020-02-20,4144.656
000300.SH,2020-02-21,4149.49
000300.SH,2020-02-24,4132.839
000300.SH,2020-02-25,4123.854
000300.SH,2020-02-26,4073.015
000300.SH,2020-02-27,4084.876
000300.SH,2020-02-28,3940.049
000300.SH,2020-03-02,4069.666
000300.SH,2020-03-03,4091.362
000300.SH,2020-03-04,4115.052
000300.SH,2020-03-05,4206.725
000300.SH,2020-03-06,4138.507
000300.SH,2020-03-09,3997.133
000300.SH,2020-03-10,4082.732
000300.SH,2020-03-11,4028.429
000300.SH,2020-03-12,3950.911
000300.SH,2020-03-13,3895.313
000300.SH,2020-03-16,3727.84
000300.SH,2020-03-17,3709.682
000300.SH,2020-03-18,3636.257
000300.SH,2020-03-19,3589.093
000300.SH,2020-03-20,3653.224
000300.SH,2020-03-23,3530.306
000300.SH,2020-03-24,3625.115
000300.SH,2020-03-25,3722.518
000300.SH,2020-03-26,3698.047
000300.SH,2020-03-27,3710.061
000300.SH,2020-03-30,3674.111
000300.SH,2020-03-31,3686.155
000300.SH,2020-04-01,3675.076
000300.SH,2020-04-02,3734.531
000300.SH,2020-04-03,3713.218
000300.SH,2020-04-07,3798.021
000300.SH,2020-04-08,3780.345
000300.SH,2020-04-09,3792.811
000300.SH,2020-04-10,3769.178
000300.SH,2020-04-13,3753.257
000300.SH,2020-04-14,3825.699
000300.SH,2020-04-15,3797.362
000300.SH,2020-04-16,3802.381
000300.SH,2020-04-17,3839.487
000300.SH,2020-04-20,3853.455
000300.SH,2020-04-21,3808.047
000300.SH,2020-04-22,3839.383
000300.SH,2020-04-23,3829.753
000300.SH,2020-04-24,3796.972
000300.SH,2020-04-27,3822.769
000300.SH,2020-04-28,3849.147
000300.SH,2020-04-29,3867.032
000300.SH,2020-04-30,3912.577
000300.SH,2020-05-06,3936.254
000300.SH,2020-05-07,3924.895
000300.SH,2020-05-08,3963.622
000300.SH,2020-05-11,3960.18
000300.SH,2020-05-12,3960.238
000300.SH,2020-05-13,3968.253
000300.SH,2020-05-14,3925.218
000300.SH,2020-05-15,3912.816
000300.SH,2020-05-18,3922.912
000300.SH,2020-05-19,3956.25
000300.SH,2020-05-20,3935.222
000300.SH,2020-05-21,3913.795
000300.SH,2020-05-22,3824.064
000300.SH,2020-05-25,3829.325
000300.SH,2020-05-26,3872.77
000300.SH,2020-05-27,3845.614
000300.SH,2020-05-28,3856.632
000300.SH,2020-05-29,3867.023
000300.SH,2020-06-01,3971.34
000300.SH,2020-06-02,3983.568
000300.SH,2020-06-03,3983.648
000300.SH,2020-06-04,3982.185
000300.SH,2020-06-05,4001.251
000300.SH,2020-06-08,4021.955
000300.SH,2020-06-09,4047.029
000300.SH,2020-06-10,4039.705
000300.SH,2020-06-11,3995.885
000300.SH,2020-06-12,4003.083
000300.SH,2020-06-15,3954.988
000300.SH,2020-06-16,4014.57
000300.SH,2020-06-17,4017.594
000300.SH,2020-06-18,4044.384
000300.SH,2020-06-19,4098.71
000300.SH,2020-06-22,4102.046
000300.SH,2020-06-23,4121.794
000300.SH,2020-06-24,4138.99
000300.SH,2020-06-29,4109.716
000300.SH,2020-06-30,4163.964
000300.SH,2020-07-01,4247.784
000300.SH,2020-07-02,4335.845
000300.SH,2020-07-03,4419.596
000300.SH,2020-07-06,4670.095
000300.SH,2020-07-07,4698.126
000300.SH,2020-07-08,4774.004
000300.SH,2020-07-09,4840.771
000300.SH,2020-07-10,4753.133
000300.SH,2020-07-13,4852.961
000300.SH,2020-07-14,4806.69
000300.SH,2020-07-15,4744.469
000300.SH,2020-07-16,4516.253
000300.SH,2020-07-17,4544.701
000300.SH,2020-07-20,4680.305
000300.SH,2020-07-21,4691.043
000300.SH,2020-07-22,4714.445
000300.SH,2020-07-23,4712.436
000300.SH,2020-07-24,4505.591
000300.SH,2020-07-27,4528.45
000300.SH,2020-07-28,4568.258
000300.SH,2020-07-29,4679.008
000300.SH,2020-07-30,4656.151
000300.SH,2020-07-31,4695.046
000300.SH,2020-08-03,4771.311
000300.SH,2020-08-04,4775.802
000300.SH,2020-08-05,4777.109
000300.SH,2020-08-06,4762.764
000300.SH,2020-08-07,4707.926
000300.SH,2020-08-10,4724.87
000300.SH,2020-08-11,4681.784
000300.SH,2020-08-12,4647.645
000300.SH,2020-08-13,4635.713
000300.SH,2020-08-14,4704.629
000300.SH,2020-08-17,4815.226
000300.SH,2020-08-18,4812.756
000300.SH,2020-08-19,4740.678
000300.SH,2020-08-20,4679.154
000300.SH,2020-08-21,4718.843
000300.SH,2020-08-24,4755.849
000300.SH,2020-08-25,4761.951
000300.SH,2020-08-26,4706.13
000300.SH,2020-08-27,4731.345
000300.SH,2020-08-28,4844.265
000300.SH,2020-08-31,4816.215
000300.SH,2020-09-01,4842.122
000300.SH,2020-09-02,4843.887
000300.SH,2020-09-03,4817.095
000300.SH,2020-09-04,4770.219
000300.SH,2020-09-07,4669.368
000300.SH,2020-09-08,4694.389
000300.SH,2020-09-09,4584.589
000300.SH,2020-09-10,4581.978
000300.SH,2020-09-11,4627.283
000300.SH,2020-09-14,4651.051
000300.SH,2020-09-15,4688.483
000300.SH,2020-09-16,4657.358
000300.SH,2020-09-17,4632.714
000300.SH,2020-09-18,4737.089
000300.SH,2020-09-21,4691.428
000300.SH,2020-09-22,4635.761
000300.SH,2020-09-23,4652.327
000300.SH,2020-09-24,4563.066
000300.SH,2020-09-25,4570.022
000300.SH,2020-09-28,4581.909
000300.SH,2020-09-29,4591.799
000300.SH,2020-09-30,4587.395
000300.SH,2020-10-09,4681.141
000300.SH,2020-10-12,4823.158
000300.SH,2020-10-13,4839.201
000300.SH,2020-10-14,4807.102
000300.SH,2020-10-15,4798.736
000300.SH,2020-10-16,4791.676
000300.SH,2020-10-19,4755.488
000300.SH,2020-10-20,4793.467
000300.SH,2020-10-21,4792.828
000300.SH,2020-10-22,4777.985
000300.SH,2020-10-23,4718.488
000300.SH,2020-10-26,4691.236
000300.SH,2020-10-27,4699.279
000300.SH,2020-10-28,4737.272
000300.SH,2020-10-29,4772.92
000300.SH,2020-10-30,4695.334
000300.SH,2020-11-02,4720.831
000300.SH,2020-11-03,4777.561
000300.SH,2020-11-04,4813.656
000300.SH,2020-11-05,4885.112
000300.SH,2020-11-06,4885.718
000300.SH,2020-11-09,4981.35
000300.SH,2020-11-10,4953.876
000300.SH,2020-11-11,4904.898
000300.SH,2020-11-12,4908.463
000300.SH,2020-11-13,4856.851
000300.SH,2020-11-16,4904.172
000300.SH,2020-11-17,4894.786
000300.SH,2020-11-18,4891.672
000300.SH,2020-11-19,4927.989
000300.SH,2020-11-20,4943.288
000300.SH,2020-11-23,5005.027
000300.SH,2020-11-24,4974.286
000300.SH,2020-11-25,4910.7
000300.SH,2020-11-26,4919.591
000300.SH,2020-11-27,4980.765
000300.SH,2020-11-30,4960.252
000300.SH,2020-12-01,5067.098
000300.SH,2020-12-02,5067.145
000300.SH,2020-12-03,5057.06
000300.SH,2020-12-04,5065.916
000300.SH,2020-12-07,5022.235
000300.SH,2020-12-08,5009.879
000300.SH,2020-12-09,4942.699
000300.SH,2020-12-10,4940.525
000300.SH,2020-12-11,4889.629
000300.SH,2020-12-14,4934.835
000300.SH,2020-12-15,4945.1
000300.SH,2020-12-16,4953.867
000300.SH,2020-12-17,5017.478
000300.SH,2020-12-18,4999.968
000300.SH,2020-12-21,5046.84
000300.SH,2020-12-22,4964.773
000300.SH,2020-12-23,5007.124
000300.SH,2020-12-24,5000.015
000300.SH,2020-12-25,5042.014
000300.SH,2020-12-28,5064.415
000300.SH,2020-12-29,5042.936
000300.SH,2020-12-30,5113.711
000300.SH,2020-12-31,5211.289
000300.SH,2021-01-04,5267.718
000300.SH,2021-01-05,5368.505
000300.SH,2021-01-06,5417.668
000300.SH,2021-01-07,5513.657
000300.SH,2021-01-08,5495.431
000300.SH,2021-01-11,5441.158
000300.SH,2021-01-12,5596.353
000300.SH,2021-01-13,5577.971
000300.SH,2021-01-14,5470.456
000300.SH,2021-01-15,5458.081
000300.SH,2021-01-18,5518.521
000300.SH,2021-01-19,5437.523
000300.SH,2021-01-20,5476.434
000300.SH,2021-01-21,5564.969
000300.SH,2021-01-22,5569.776
000300.SH,2021-01-25,5625.923
000300.SH,2021-01-26,5512.968
000300.SH,2021-01-27,5528.003
000300.SH,2021-01-28,5377.143
000300.SH,2021-01-29,5351.965
000300.SH,2021-02-01,5417.648
000300.SH,2021-02-02,5501.092
000300.SH,2021-02-03,5485.201
000300.SH,2021-02-04,5473.948
000300.SH,2021-02-05,5483.414
000300.SH,2021-02-08,5564.562
000300.SH,2021-02-09,5686.25
000300.SH,2021-02-10,5807.719
000300.SH,2021-02-18,5768.381
000300.SH,2021-02-19,5778.842
000300.SH,2021-02-22,5597.333
000300.SH,2021-02-23,5579.668
000300.SH,2021-02-24,5437.568
000300.SH,2021-02-25,5469.558
000300.SH,2021-02-26,5336.761
000300.SH,2021-03-01,5418.784
000300.SH,2021-03-02,5349.63
000300.SH,2021-03-03,5452.213
000300.SH,2021-03-04,5280.706
000300.SH,2021-03-05,5262.796
000300.SH,2021-03-08,5080.025
000300.SH,2021-03-09,4970.999
000300.SH,2021-03-10,5003.612
000300.SH,2021-03-11,5128.216
000300.SH,2021-03-12,5146.379
000300.SH,2021-03-15,5035.544
000300.SH,2021-03-16,5079.362
000300.SH,2021-03-17,5100.858
000300.SH,2021-03-18,5141.768
000300.SH,2021-03-19,5007.091
000300.SH,2021-03-22,5057.152
000300.SH,2021-03-23,5009.246
000300.SH,2021-03-24,4928.685
000300.SH,2021-03-25,4926.347
000300.SH,2021-03-26,5037.99
000300.SH,2021-03-29,5046.877
000300.SH,2021-03-30,5094.729
000300.SH,2021-03-31,5048.361
000300.SH,2021-04-01,5110.777
000300.SH,2021-04-02,5161.557
000300.SH,2021-04-06,5140.342
000300.SH,2021-04-07,5103.743
000300.SH,2021-04-08,5112.209
000300.SH,2021-04-09,5035.337
000300.SH,2021-04-12,4947.746
000300.SH,2021-04-13,4939.644
000300.SH,2021-04-14,4980.628
000300.SH,2021-04-15,4948.974
000300.SH,2021-04-16,4966.181
000300.SH,2021-04-19,5087.017
000300.SH,2021-04-20,5083.365
000300.SH,2021-04-21,5098.745
000300.SH,2021-04-22,5089.244
000300.SH,2021-04-23,5135.453
000300.SH,2021-04-26,5077.237
000300.SH,2021-04-27,5090.52
000300.SH,2021-04-28,5119.242
000300.SH,2021-04-29,5164.169
000300.SH,2021-04-30,5123.489
000300.SH,2021-05-06,5061.124
000300.SH,2021-05-07,4996.053
000300.SH,2021-05-10,4992.422
000300.SH,2021-05-11,5023.06
000300.SH,2021-05-12,5044.548
000300.SH,2021-05-13,4992.974
000300.SH,2021-05-14,5110.59
000300.SH,2021-05-17,5184.985
000300.SH,2021-05-18,5187.601
000300.SH,2021-05-19,5172.272
000300.SH,2021-05-20,5186.412
000300.SH,2021-05-21,5134.148
000300.SH,2021-05-24,5155.588
000300.SH,2021-05-25,5318.478
000300.SH,2021-05-26,5320.593
000300.SH,2021-05-27,5338.233
000300.SH,2021-05-28,5321.089
000300.SH,2021-05-31,5331.57
000300.SH,2021-06-01,5341.68
000300.SH,2021-06-02,5289.974
000300.SH,2021-06-03,5255.286
000300.SH,2021-06-04,5282.277
000300.SH,2021-06-07,5277.627
000300.SH,2021-06-08,5232.117
000300.SH,2021-06-09,5236.449
000300.SH,2021-06-10,5271.466
000300.SH,2021-06-11,5224.703
000300.SH,2021-06-15,5166.56
000300.SH,2021-06-16,5080.491
000300.SH,2021-06-17,5101.892
000300.SH,2021-06-18,5102.466
000300.SH,2021-06-21,5090.385
000300.SH,2021-06-22,5122.158
000300.SH,2021-06-23,5147.394
000300.SH,2021-06-24,5155.974
000300.SH,2021-06-25,5239.968
000300.SH,2021-06-28,5251.76
000300.SH,2021-06-29,5190.545
000300.SH,2021-06-30,5224.041
000300.SH,2021-07-01,5229.664
000300.SH,2021-07-02,5081.117
000300.SH,2021-07-05,5085.792
000300.SH,2021-07-06,5083.104
000300.SH,2021-07-07,5140.49
000300.SH,2021-07-08,5088.257
000300.SH,2021-07-09,5069.436
000300.SH,2021-07-12,5132.709
000300.SH,2021-07-13,5142.099
000300.SH,2021-07-14,5083.085
000300.SH,2021-07-15,5151.463
000300.SH,2021-07-16,5094.773
000300.SH,2021-07-19,5113.495
000300.SH,2021-07-20,5108.994
000300.SH,2021-07-21,5144.043
000300.SH,2021-07-22,5151.752
000300.SH,2021-07-23,5089.228
000300.SH,2021-07-26,4925.299
000300.SH,2021-07-27,4751.313
000300.SH,2021-07-28,4760.483
000300.SH,2021-07-29,4850.275
000300.SH,2021-07-30,4811.17
000300.SH,2021-08-02,4933.736
000300.SH,2021-08-03,4934.458
000300.SH,2021-08-04,4978.848
000300.SH,2021-08-05,4948.67
000300.SH,2021-08-06,4921.565
000300.SH,2021-08-09,4985.563
000300.SH,2021-08-10,5043.148
000300.SH,2021-08-11,5015.341
000300.SH,2021-08-12,4973.351
000300.SH,2021-08-13,4945.983
000300.SH,2021-08-16,4941.068
000300.SH,2021-08-17,4837.403
000300.SH,2021-08-18,4894.238
000300.SH,2021-08-19,4862.139
000300.SH,2021-08-20,4769.268
000300.SH,2021-08-23,4835.878
000300.SH,2021-08-24,4888.39
000300.SH,2021-08-25,4898.157
000300.SH,2021-08-26,4801.609
000300.SH,2021-08-27,4827.043
000300.SH,2021-08-30,4813.27
000300.SH,2021-08-31,4805.61
000300.SH,2021-09-01,4869.459
000300.SH,2021-09-02,4869.411
000300.SH,2021-09-03,4843.062
000300.SH,2021-09-06,4933.726
000300.SH,2021-09-07,4992.829
000300.SH,2021-09-08,4972.132
000300.SH,2021-09-09,4970.013
000300.SH,2021-09-10,5013.522
000300.SH,2021-09-13,4991.66
000300.SH,2021-09-14,4917.162
000300.SH,2021-09-15,4867.319
000300.SH,2021-09-16,4807.698
000300.SH,2021-09-17,4855.94
000300.SH,2021-09-22,4821.768
000300.SH,2021-09-23,4853.196
000300.SH,2021-09-24,4849.428
000300.SH,2021-09-27,4877.37
000300.SH,2021-09-28,4883.828
000300.SH,2021-09-29,4833.928
000300.SH,2021-09-30,4866.383
000300.SH,2021-10-08,4929.941
000300.SH,2021-10-11,4936.192
000300.SH,2021-10-12,4883.837
000300.SH,2021-10-13,4940.109
000300.SH,2021-10-14,4913.612
000300.SH,2021-10-15,4932.108
000300.SH,2021-10-18,4874.775
000300.SH,2021-10-19,4922.723
000300.SH,2021-10-20,4910.185
000300.SH,2021-10-21,4928.016
000300.SH,2021-10-22,4959.725
000300.SH,2021-10-25,4979.524
000300.SH,2021-10-26,4963.098
000300.SH,2021-10-27,4898.164
000300.SH,2021-10-28,4864.138
000300.SH,2021-10-29,4908.77
000300.SH,2021-11-01,4890.685
000300.SH,2021-11-02,4839.846
000300.SH,2021-11-03,4821.112
000300.SH,2021-11-04,4868.742
000300.SH,2021-11-05,4842.346
000300.SH,2021-11-08,4848.18
000300.SH,2021-11-09,4846.744
000300.SH,2021-11-10,4821.193
000300.SH,2021-11-11,4898.653
000300.SH,2021-11-12,4888.375
000300.SH,2021-11-15,4882.378
000300.SH,2021-11-16,4883.321
000300.SH,2021-11-17,4885.754
000300.SH,2021-11-18,4837.619
000300.SH,2021-11-19,4890.058
000300.SH,2021-11-22,4912.399
000300.SH,2021-11-23,4913.346
000300.SH,2021-11-24,4916.658
000300.SH,2021-11-25,4896.442
000300.SH,2021-11-26,4860.127
000300.SH,2021-11-29,4851.423
000300.SH,2021-11-30,4832.026
000300.SH,2021-12-01,4843.851
000300.SH,2021-12-02,4856.163
000300.SH,2021-12-03,4901.018
000300.SH,2021-12-06,4892.621
000300.SH,2021-12-07,4922.102
000300.SH,2021-12-08,4995.93
000300.SH,2021-12-09,5078.69
000300.SH,2021-12-10,5055.117
000300.SH,2021-12-13,5083.801
000300.SH,2021-12-14,5049.695
000300.SH,2021-12-15,5005.899
000300.SH,2021-12-16,5034.732
000300.SH,2021-12-17,4954.76
000300.SH,2021-12-20,4880.418
000300.SH,2021-12-21,4913.485
000300.SH,2021-12-22,4914.454
000300.SH,2021-12-23,4948.739
000300.SH,2021-12-24,4921.345
000300.SH,2021-12-27,4919.324
000300.SH,2021-12-28,4955.964
000300.SH,2021-12-29,4883.48
000300.SH,2021-12-30,4921.511
000300.SH,2021-12-31,4940.373
000300.SH,2022-01-04,4917.765
000300.SH,2022-01-05,4868.12
000300.SH,2022-01-06,4818.232
000300.SH,2022-01-07,4822.369
000300.SH,2022-01-10,4844.045
000300.SH,2022-01-11,4797.774
000300.SH,2022-01-12,4845.579
000300.SH,2022-01-13,4765.919
000300.SH,2022-01-14,4726.732
000300.SH,2022-01-17,4767.276
000300.SH,2022-01-18,4813.347
000300.SH,2022-01-19,4780.378
000300.SH,2022-01-20,4823.509
000300.SH,2022-01-21,4779.314
000300.SH,2022-01-24,4786.738
000300.SH,2022-01-25,4678.451
000300.SH,2022-01-26,4712.311
000300.SH,2022-01-27,4619.877
000300.SH,2022-01-28,4563.772
000300.SH,2022-02-07,4634.09
000300.SH,2022-02-08,4608.773
000300.SH,2022-02-09,4652.061
000300.SH,2022-02-10,4639.863
000300.SH,2022-02-11,4601.395
000300.SH,2022-02-14,4551.688
000300.SH,2022-02-15,4600.103
000300.SH,2022-02-16,4617.989
000300.SH,2022-02-17,4629.165
000300.SH,2022-02-18,4651.236
000300.SH,2022-02-21,4634.314
000300.SH,2022-02-22,4574.153
000300.SH,2022-02-23,4623.047
000300.SH,2022-02-24,4529.319
000300.SH,2022-02-25,4573.425
000300.SH,2022-02-28,4581.646
000300.SH,2022-03-01,4619.686
000300.SH,2022-03-02,4578.601
000300.SH,2022-03-03,4551.628
000300.SH,2022-03-04,4496.43
000300.SH,2022-03-07,4352.778
000300.SH,2022-03-08,4265.391
000300.SH,2022-03-09,4226.346
000300.SH,2022-03-10,4292.837
000300.SH,2022-03-11,4306.522
000300.SH,2022-03-14,4174.758
000300.SH,2022-03-15,3983.812
000300.SH,2022-03-16,4156.081
000300.SH,2022-03-17,4237.696
000300.SH,2022-03-18,4265.902
000300.SH,2022-03-21,4258.746
000300.SH,2022-03-22,4255.295
000300.SH,2022-03-23,4276.517
000300.SH,2022-03-24,4251.306
000300.SH,2022-03-25,4174.574
000300.SH,2022-03-28,4148.466
000300.SH,2022-03-29,4134.144
000300.SH,2022-03-30,4254.099
000300.SH,2022-03-31,4222.597
000300.SH,2022-04-01,4276.158
000300.SH,2022-04-06,4263.841
000300.SH,2022-04-07,4209.1
000300.SH,2022-04-08,4230.767
000300.SH,2022-04-11,4100.07
000300.SH,2022-04-12,4179.973
000300.SH,2022-04-13,4139.737
000300.SH,2022-04-14,4191.568
000300.SH,2022-04-15,4188.747
000300.SH,2022-04-18,4166.384
000300.SH,2022-04-19,4134.902
000300.SH,2022-04-20,4070.789
000300.SH,2022-04-21,3995.83
000300.SH,2022-04-22,4013.25
000300.SH,2022-04-25,3814.913
000300.SH,2022-04-26,3784.12
000300.SH,2022-04-27,3895.536
000300.SH,2022-04-28,3921.107
000300.SH,2022-04-29,4016.241
000300.SH,2022-05-05,4010.21
000300.SH,2022-05-06,3908.815
000300.SH,2022-05-09,3877.436
000300.SH,2022-05-10,3919.868
000300.SH,2022-05-11,3976.423
000300.SH,2022-05-12,3958.74
000300.SH,2022-05-13,3988.6
000300.SH,2022-05-16,3956.538
000300.SH,2022-05-17,4005.893
000300.SH,2022-05-18,3991.907
000300.SH,2022-05-19,3999.598
000300.SH,2022-05-20,4077.6
000300.SH,2022-05-23,4053.982
000300.SH,2022-05-24,3959.154
000300.SH,2022-05-25,3983.178
000300.SH,2022-05-26,3993.045
000300.SH,2022-05-27,4001.299
000300.SH,2022-05-30,4029.018
000300.SH,2022-05-31,4091.518
000300.SH,2022-06-01,4083.177
000300.SH,2022-06-02,4089.568
000300.SH,2022-06-06,4166.085
000300.SH,2022-06-07,4179.129
000300.SH,2022-06-08,4219.812
000300.SH,2022-06-09,4175.675
000300.SH,2022-06-10,4238.994
000300.SH,2022-06-13,4189.353
000300.SH,2022-06-14,4222.311
000300.SH,2022-06-15,4278.218
000300.SH,2022-06-16,4250.061
000300.SH,2022-06-17,4309.044
000300.SH,2022-06-20,4330.433
000300.SH,2022-06-21,4325.566
000300.SH,2022-06-22,4270.623
000300.SH,2022-06-23,4343.878
000300.SH,2022-06-24,4394.772
000300.SH,2022-06-27,4444.264
000300.SH,2022-06-28,4490.517
000300.SH,2022-06-29,4421.357
000300.SH,2022-06-30,4485.011
000300.SH,2022-07-01,4466.718
000300.SH,2022-07-04,4496.03
000300.SH,2022-07-05,4489.538
000300.SH,2022-07-06,4423.97
000300.SH,2022-07-07,4443.474
000300.SH,2022-07-08,4428.781
000300.SH,2022-07-11,4354.617
000300.SH,2022-07-12,4313.618
000300.SH,2022-07-13,4321.462
000300.SH,2022-07-14,4322.074
000300.SH,2022-07-15,4248.527
000300.SH,2022-07-18,4292.586
000300.SH,2022-07-19,4269.34
000300.SH,2022-07-20,4283.803
000300.SH,2022-07-21,4236.058
000300.SH,2022-07-22,4238.234
000300.SH,2022-07-25,4212.644
000300.SH,2022-07-26,4245.976
000300.SH,2022-07-27,4225.036
000300.SH,2022-07-28,4225.673
000300.SH,2022-07-29,4170.102
000300.SH,2022-08-01,4188.678
000300.SH,2022-08-02,4107.024
000300.SH,2022-08-03,4066.975
000300.SH,2022-08-04,4101.537
000300.SH,2022-08-05,4156.911
000300.SH,2022-08-08,4148.075
000300.SH,2022-08-09,4156.291
000300.SH,2022-08-10,4109.737
000300.SH,2022-08-11,4193.543
000300.SH,2022-08-12,4191.152
000300.SH,2022-08-15,4185.679
000300.SH,2022-08-16,4177.837
000300.SH,2022-08-17,4216.959
000300.SH,2022-08-18,4180.1
000300.SH,2022-08-19,4151.074
000300.SH,2022-08-22,4181.397
000300.SH,2022-08-23,4161.082
000300.SH,2022-08-24,4082.42
000300.SH,2022-08-25,4116.24
000300.SH,2022-08-26,4107.546
000300.SH,2022-08-29,4089.521
000300.SH,2022-08-30,4075.794
000300.SH,2022-08-31,4078.84
000300.SH,2022-09-01,4043.74
000300.SH,2022-09-02,4023.613
000300.SH,2022-09-05,4015.426
000300.SH,2022-09-06,4052.28
000300.SH,2022-09-07,4054.983
000300.SH,2022-09-08,4037.684
000300.SH,2022-09-09,4093.787
000300.SH,2022-09-13,4111.115
000300.SH,2022-09-14,4065.359
000300.SH,2022-09-15,4027.119
000300.SH,2022-09-16,3932.683
000300.SH,2022-09-19,3928.0
000300.SH,2022-09-20,3932.836
000300.SH,2022-09-21,3903.735
000300.SH,2022-09-22,3869.344
000300.SH,2022-09-23,3856.021
000300.SH,2022-09-26,3836.677
000300.SH,2022-09-27,3892.295
000300.SH,2022-09-28,3828.71
000300.SH,2022-09-29,3827.143
000300.SH,2022-09-30,3804.885
000300.SH,2022-10-10,3720.937
000300.SH,2022-10-11,3727.687
000300.SH,2022-10-12,3784.306
000300.SH,2022-10-13,3752.673
000300.SH,2022-10-14,3842.47
000300.SH,2022-10-17,3846.412
000300.SH,2022-10-18,3838.267
000300.SH,2022-10-19,3776.534
000300.SH,2022-10-20,3754.927
000300.SH,2022-10-21,3742.893
000300.SH,2022-10-24,3633.373
000300.SH,2022-10-25,3627.454
000300.SH,2022-10-26,3656.903
000300.SH,2022-10-27,3631.145
000300.SH,2022-10-28,3541.33
000300.SH,2022-10-31,3508.703
000300.SH,2022-11-01,3634.173
000300.SH,2022-11-02,3677.805
000300.SH,2022-11-03,3647.897
000300.SH,2022-11-04,3767.175
000300.SH,2022-11-07,3775.297
000300.SH,2022-11-08,3749.325
000300.SH,2022-11-09,3714.27
000300.SH,2022-11-10,3685.689
000300.SH,2022-11-11,3788.439
000300.SH,2022-11-14,3794.017
000300.SH,2022-11-15,3865.973
000300.SH,2022-11-16,3834.39
000300.SH,2022-11-17,3818.664
000300.SH,2022-11-18,3801.569
000300.SH,2022-11-21,3769.127
000300.SH,2022-11-22,3769.573
000300.SH,2022-11-23,3773.529
000300.SH,2022-11-24,3756.808
000300.SH,2022-11-25,3775.776
000300.SH,2022-11-28,3733.242
000300.SH,2022-11-29,3848.422
000300.SH,2022-11-30,3853.037
000300.SH,2022-12-01,3894.769
000300.SH,2022-12-02,3870.948
000300.SH,2022-12-05,3946.876
000300.SH,2022-12-06,3968.198
000300.SH,2022-12-07,3958.441
000300.SH,2022-12-08,3959.18
000300.SH,2022-12-09,3998.244
000300.SH,2022-12-12,3953.443
000300.SH,2022-12-13,3945.681
000300.SH,2022-12-14,3954.886
000300.SH,2022-12-15,3951.989
000300.SH,2022-12-16,3954.227
000300.SH,2022-12-19,3893.221
000300.SH,2022-12-20,3829.017
000300.SH,2022-12-21,3830.538
000300.SH,2022-12-22,3836.028
000300.SH,2022-12-23,3828.219
000300.SH,2022-12-26,3843.489
000300.SH,2022-12-27,3887.854
000300.SH,2022-12-28,3871.264
000300.SH,2022-12-29,3856.701
000300.SH,2022-12-30,3871.634
000300.SH,2023-01-03,3887.899
000300.SH,2023-01-04,3892.948
000300.SH,2023-01-05,3968.578
000300.SH,2023-01-06,3980.889
000300.SH,2023-01-09,4013.12
000300.SH,2023-01-10,4017.474
000300.SH,2023-01-11,4010.031
000300.SH,2023-01-12,4017.869
000300.SH,2023-01-13,4074.377
000300.SH,2023-01-16,4137.964
000300.SH,2023-01-17,4137.242
000300.SH,2023-01-18,4130.314
000300.SH,2023-01-19,4156.008
000300.SH,2023-01-20,4181.527
000300.SH,2023-01-30,4201.345
000300.SH,2023-01-31,4156.858
000300.SH,2023-02-01,4195.933
000300.SH,2023-02-02,4181.149
000300.SH,2023-02-03,4141.632
000300.SH,2023-02-06,4086.878
000300.SH,2023-02-07,4094.234
000300.SH,2023-02-08,4076.141
000300.SH,2023-02-09,4130.857
000300.SH,2023-02-10,4106.31
000300.SH,2023-02-13,4143.574
000300.SH,2023-02-14,4145.29
000300.SH,2023-02-15,4123.689
000300.SH,2023-02-16,4093.488
000300.SH,2023-02-17,4034.507
000300.SH,2023-02-20,4133.49
000300.SH,2023-02-21,4144.354
000300.SH,2023-02-22,4106.951
000300.SH,2023-02-23,4103.646
000300.SH,2023-02-24,4061.046
000300.SH,2023-02-27,4043.844
000300.SH,2023-02-28,4069.459
000300.SH,2023-03-01,4126.942
000300.SH,2023-03-02,4117.738
000300.SH,2023-03-03,4130.551
000300.SH,2023-03-06,4109.01
000300.SH,2023-03-07,4048.852
000300.SH,2023-03-08,4034.108
000300.SH,2023-03-09,4019.851
000300.SH,2023-03-10,3967.135
000300.SH,2023-03-13,4008.686
000300.SH,2023-03-14,3984.696
