date,open,high,low,close,volume,amount
2018-04-13,4598.52,4609.88,4554.76,4559.85,23128728.0,27719372544.0
2018-04-16,4554.17,4557.76,4468.81,4483.79,40491517.0,44160583168.0
2018-04-17,4488.44,4499.08,4428.56,4432.05,26787850.0,31891571968.0
2018-04-18,4468.29,4478.59,4395.81,4450.5,33015285.0,38646140672.0
2018-04-19,4450.93,4494.16,4442.76,4492.2,26977657.0,35282742272.0
2018-04-20,4483.18,4484.51,4419.53,4429.92,28536808.0,35811691776.0
2018-04-23,4425.8,4456.53,4404.19,4431.92,23065252.0,29383166976.0
2018-04-24,4436.3,4541.06,4436.3,4521.88,39510833.0,48317031424.0
2018-04-25,4504.64,4519.21,4496.18,4508.58,22574752.0,29071470080.0
2018-04-26,4499.66,4504.83,4427.7,4440.74,28762480.0,47811197696.0
2018-04-27,4442.31,4450.41,4390.25,4440.9,30313907.0,48438265600.0
2018-05-02,4442.25,4467.43,4436.54,4461.71,31249144.0,41625047296.0
2018-05-03,4456.07,4500.97,4438.14,4494.9,28045930.0,38401296896.0
2018-05-04,4486.32,4502.75,4479.92,4482.6,22243850.0,32040763136.0
2018-05-07,4491.84,4549.75,4486.62,4549.22,28465245.0,40573895424.0
2018-05-08,4546.01,4598.78,4543.12,4586.68,33363650.0,45800210688.0
2018-05-09,4585.55,4588.16,4565.57,4581.58,20853335.0,28573523968.0
2018-05-10,4590.43,4610.55,4582.31,4608.94,21661112.0,30371005952.0
2018-05-11,4615.89,4620.04,4586.63,4588.78,24551421.0,31449097984.0
2018-05-14,4595.03,4620.11,4594.25,4608.96,28137451.0,37669307136.0
2018-05-15,4617.27,4628.46,4592.44,4628.16,24238523.0,31948576512.0
2018-05-16,4615.6,4628.86,4598.36,4601.88,23685469.0,31306976768.0
2018-05-17,4602.28,4608.89,4580.12,4585.08,19626434.0,26822744320.0
2018-05-18,4581.9,4628.82,4564.13,4628.82,24858103.0,31063617792.0
2018-05-21,4648.84,4663.2,4641.41,4650.22,28762214.0,34703079424.0
2018-05-22,4651.93,4651.93,4612.71,4637.42,25358797.0,32436213760.0
2018-05-23,4624.61,4626.54,4591.51,4591.51,30364438.0,35549373184.0
2018-05-24,4590.22,4598.3,4558.48,4561.82,24609460.0,29533708288.0
2018-05-25,4557.33,4567.1,4533.25,4551.38,23695497.0,28003666688.0
2018-05-28,4545.44,4576.77,4527.06,4564.43,21780646.0,30433460992.0
2018-05-29,4556.09,4574.92,4544.37,4551.26,29617066.0,38038793984.0
2018-05-30,4501.42,4513.6,4458.65,4466.28,26757475.0,34741240064.0
2018-05-31,4487.02,4563.52,4487.02,4559.62,32088030.0,48487935744.0
2018-06-01,4542.07,4558.5,4506.14,4527.09,24375364.0,32804883200.0
2018-06-04,4535.27,4560.18,4531.62,4559.68,28842946.0,42572252160.0
2018-06-05,4554.09,4579.54,4537.61,4579.53,24331197.0,37856722176.0
2018-06-06,4572.58,4581.66,4561.61,4578.86,21134461.0,30180715008.0
2018-06-07,4578.82,4584.05,4545.31,4549.36,25208737.0,33973065728.0
2018-06-08,4532.46,4532.46,4466.2,4486.99,26727587.0,34270689024.0
2018-06-11,4476.23,4499.86,4461.78,4480.98,22050357.0,33692246016.0
2018-06-12,4482.74,4540.4,4470.26,4535.47,24349310.0,40546649344.0
2018-06-13,4526.44,4533.95,4496.26,4501.39,22824079.0,32477504256.0
2018-06-14,4484.83,4514.25,4466.86,4481.24,23422126.0,32702508032.0
2018-06-15,4474.83,4485.55,4438.56,4460.99,29081064.0,35901575936.0
2018-06-19,4407.52,4410.22,4240.31,4291.98,58756388.0,66947767296.0
2018-06-20,4272.66,4328.82,4258.86,4315.14,24738944.0,32648486656.0
2018-06-21,4312.17,4357.4,4273.29,4276.18,26931158.0,36286522624.0
2018-06-22,4251.19,4293.63,4229.76,4291.5,21448044.0,27674118912.0
2018-06-25,4313.44,4323.04,4250.42,4252.13,23629054.0,32001073152.0
2018-06-26,4213.88,4221.21,4148.14,4202.36,28702889.0,34962341120.0
2018-06-27,4199.07,4215.98,4129.09,4151.27,29653985.0,37650579712.0
2018-06-28,4126.73,4157.55,4091.88,4096.88,24589864.0,30953922048.0
2018-06-29,4105.61,4188.13,4097.49,4187.02,21932653.0,26614770944.0
2018-07-02,4180.77,4186.64,4052.59,4076.23,29915801.0,35582200832.0
2018-07-03,4074.79,4092.32,3987.59,4082.47,32034364.0,40896316928.0
2018-07-04,4067.44,4088.3,4036.59,4042.29,22599546.0,27485120256.0
2018-07-05,4044.38,4075.51,3992.65,4003.21,27200533.0,31329275904.0
2018-07-06,4000.31,4044.94,3939.64,4014.88,26182990.0,30953606144.0
2018-07-09,4022.55,4109.28,4020.22,4108.55,26821565.0,30953318656.0
2018-07-10,4116.14,4127.4,4088.43,4121.38,22061299.0,26159605248.0
2018-07-11,4056.34,4072.37,4020.0,4052.95,20500262.0,22778331136.0
2018-07-12,4047.5,4143.9,4047.5,4128.18,27691328.0,31918816768.0
2018-07-13,4127.45,4139.43,4107.99,4133.14,19762850.0,24517030400.0
2018-07-16,4126.64,4140.98,4089.92,4107.22,20605523.0,24021933824.0
2018-07-17,4092.45,4093.23,4049.08,4079.33,16902744.0,20615474432.0
2018-07-18,4084.15,4125.64,4084.12,4087.36,21228577.0,23857445632.0
2018-07-19,4093.92,4112.06,4071.2,4081.91,20382167.0,22729187328.0
2018-07-20,4081.13,4164.81,4055.01,4154.69,37823175.0,39320417792.0
2018-07-23,4139.11,4196.13,4127.37,4195.71,39038756.0,41132778496.0
2018-07-24,4202.82,4260.71,4202.81,4250.76,45319580.0,52282498304.0
2018-07-25,4254.76,4255.7,4228.78,4244.13,24977110.0,29294985472.0
2018-07-26,4247.14,4261.46,4206.79,4216.18,24598169.0,28023313920.0
2018-07-27,4208.85,4225.23,4195.88,4201.06,18151359.0,21660834816.0
2018-07-30,4197.71,4238.0,4183.15,4204.87,24343666.0,26630988288.0
2018-07-31,4202.78,4219.74,4179.59,4207.78,22272131.0,23761501952.0
2018-08-01,4214.7,4229.83,4129.26,4129.26,28437551.0,32402304256.0
2018-08-02,4119.9,4119.9,3989.09,4046.94,31489169.0,37532688384.0
2018-08-03,4042.58,4057.34,3995.06,3995.22,22301476.0,27537642752.0
2018-08-06,3994.23,4011.74,3928.55,3943.29,25033580.0,28589575168.0
2018-08-07,3953.63,4043.76,3935.26,4043.76,27772156.0,31952518656.0
2018-08-08,4035.22,4036.78,3984.99,3988.71,22583667.0,27322196224.0
2018-08-09,3972.88,4073.08,3966.17,4059.25,25100533.0,30675614464.0
2018-08-10,4057.87,4076.18,4025.19,4049.15,22463026.0,26006984960.0
2018-08-13,4012.62,4033.29,3971.67,4025.9,23976780.0,26091696384.0
2018-08-14,4021.76,4035.97,4005.87,4023.04,18512148.0,21179208192.0
2018-08-15,4022.22,4023.06,3939.14,3942.07,20367939.0,23900987904.0
2018-08-16,3909.5,3960.74,3881.74,3919.1,21976154.0,24933820672.0
2018-08-17,3943.1,3951.45,3868.93,3875.75,18979241.0,22290793728.0
2018-08-20,3881.37,3912.0,3855.09,3912.0,21231176.0,24804478464.0
2018-08-21,3914.49,3968.65,3906.41,3961.26,21114589.0,26731360256.0
2018-08-22,3958.44,3958.44,3927.58,3935.27,13729849.0,16408036864.0
2018-08-23,3933.76,3961.71,3908.57,3945.73,17123807.0,20766650368.0
2018-08-24,3937.1,3977.26,3919.85,3956.01,22159496.0,22630306816.0
2018-08-27,3966.03,4039.03,3966.03,4039.03,28348580.0,32804832512.0
2018-08-28,4040.07,4047.17,4024.25,4034.72,20750540.0,26044589824.0
2018-08-29,4026.95,4035.55,3999.81,4010.28,17930783.0,20596706560.0
2018-08-30,4009.65,4031.56,3988.13,3990.23,17886685.0,21046880256.0
2018-08-31,3980.84,3995.26,3947.43,3970.52,27643977.0,33194547712.0
2018-09-03,3959.29,3966.11,3926.35,3960.53,20252491.0,23017987840.0
2018-09-04,3964.85,4008.54,3951.1,3999.42,20548936.0,22619193088.0
2018-09-05,3984.95,3990.58,3933.51,3934.87,20102342.0,22949404160.0
2018-09-06,3924.29,3946.09,3892.6,3897.03,18173464.0,22740049152.0
2018-09-07,3906.64,3948.99,3886.6,3910.13,17414557.0,20709747456.0
2018-09-10,3907.16,3916.44,3872.42,3874.42,17269878.0,18937167104.0
2018-09-11,3873.72,3887.03,3850.03,3865.67,19094849.0,20393298176.0
2018-09-12,3859.45,3882.48,3839.3,3858.47,16075924.0,16664145664.0
2018-09-13,3886.87,3902.0,3856.32,3893.64,20292450.0,20566507776.0
2018-09-14,3899.3,3914.23,3881.87,3902.84,15872932.0,18104688640.0
2018-09-17,3892.22,3892.22,3861.13,3866.85,14227761.0,15233545984.0
2018-09-18,3852.67,3925.97,3852.67,3925.44,21430348.0,22964510720.0
2018-09-19,3920.25,4000.29,3913.26,3980.15,29890301.0,34711906048.0
2018-09-20,3979.18,3998.1,3970.76,3977.71,21839945.0,22804718848.0
2018-09-21,3986.63,4082.45,3977.72,4082.45,41149530.0,42127342848.0
2018-09-25,4047.13,4061.4,4035.8,4049.12,24710203.0,26251124224.0
2018-09-26,4055.62,4116.7,4055.62,4076.53,35034733.0,39177532160.0
2018-09-27,4077.49,4086.81,4059.36,4065.03,23047201.0,25111410944.0
2018-09-28,4071.51,4112.47,4068.67,4108.73,29257517.0,31101586176.0
2018-10-08,4030.77,4041.82,3954.67,3963.25,33960887.0,36600277760.0
2018-10-09,3963.04,3983.53,3946.23,3954.86,22156201.0,23837009152.0
2018-10-10,3959.62,3989.09,3935.36,3960.96,20420958.0,24472954112.0
2018-10-11,3865.53,3880.99,3745.31,3770.54,35957846.0,36045067264.0
2018-10-12,3767.39,3825.73,3723.12,3812.27,28362337.0,30443684352.0
2018-10-15,3815.78,3818.61,3730.4,3737.97,20174677.0,22357558784.0
2018-10-16,3736.39,3768.33,3689.08,3700.23,20774497.0,21743834880.0
2018-10-17,3739.5,3752.83,3673.63,3728.17,24078196.0,24266413824.0
2018-10-18,3709.4,3709.4,3651.09,3651.09,22746406.0,22978919936.0
2018-10-19,3629.8,3753.58,3613.09,3752.42,31922530.0,32504136192.0
2018-10-22,3778.55,3932.93,3778.55,3904.41,43559140.0,46360144128.0
2018-10-23,3900.82,3904.5,3795.29,3812.22,32373911.0,37740873728.0
2018-10-24,3793.14,3869.84,3785.86,3811.73,34222602.0,37113528576.0
2018-10-25,3734.15,3825.49,3717.18,3821.6,29943748.0,33006866944.0
2018-10-26,3835.94,3860.28,3798.67,3823.64,29047376.0,31167033600.0
2018-10-29,3812.16,3813.44,3712.79,3729.13,31736844.0,37804713472.0
2018-10-30,3732.24,3791.02,3703.18,3765.16,32686347.0,38035217664.0
2018-10-31,3772.41,3823.71,3763.98,3808.41,31022279.0,34722372864.0
2018-11-01,3827.74,3857.21,3809.01,3815.73,35479593.0,42338988288.0
2018-11-02,3875.97,3916.03,3843.07,3916.03,46981883.0,53604570624.0
2018-11-05,3899.51,3914.16,3866.25,3903.15,30810239.0,34471400192.0
2018-11-06,3898.01,3898.24,3865.26,3894.79,23064819.0,25079292672.0
2018-11-07,3897.78,3918.93,3873.3,3876.55,22909906.0,25378504448.0
2018-11-08,3901.16,3907.61,3865.59,3871.18,19956073.0,22381647872.0
2018-11-09,3855.77,3855.77,3826.4,3830.23,31454203.0,29172128512.0
2018-11-12,3824.27,3892.29,3822.84,3891.64,26673475.0,27178308352.0
2018-11-13,3849.76,3941.74,3846.45,3925.07,29628195.0,30893402368.0
2018-11-14,3917.03,3933.33,3889.09,3893.83,28794988.0,27837103104.0
2018-11-15,3888.92,3929.15,3888.89,3929.08,22848435.0,22993510656.0
2018-11-16,3931.88,3977.27,3925.32,3957.74,31461755.0,31464283136.0
2018-11-19,3964.48,3999.46,3957.48,3999.46,31293595.0,32067858688.0
2018-11-20,3974.42,3985.98,3908.68,3911.21,28758193.0,27801062656.0
2018-11-21,3878.41,3930.77,3873.87,3924.04,22444200.0,22848892160.0
2018-11-22,3932.21,3935.7,3896.61,3911.12,16846826.0,17590842112.0
2018-11-23,3906.09,3909.31,3815.88,3822.98,21681718.0,21200863232.0
2018-11-26,3825.91,3849.18,3809.29,3822.08,17546752.0,16962806016.0
2018-11-27,3832.45,3840.11,3804.69,3813.21,15402817.0,15663697152.0
2018-11-28,3815.06,3855.66,3794.4,3855.17,17332810.0,18054359552.0
2018-11-29,3871.37,3878.66,3813.63,3813.63,19413568.0,20734300160.0
2018-11-30,3814.48,3847.58,3802.86,3846.95,19492787.0,20980943616.0
2018-12-03,3923.29,3958.09,3906.96,3945.49,36529697.0,41357457152.0
2018-12-04,3940.05,3959.84,3931.04,3957.12,24195081.0,25550663680.0
2018-12-05,3910.86,3960.52,3905.24,3943.37,20434000.0,22880357120.0
2018-12-06,3916.13,3921.03,3875.86,3879.01,22298735.0,24951467520.0
2018-12-07,3883.64,3901.04,3883.64,3901.04,14414828.0,16046653952.0
2018-12-10,3882.4,3894.17,3855.53,3864.74,17766658.0,19582209536.0
2018-12-11,3874.32,3884.07,3866.13,3881.0,14313540.0,15614703616.0
2018-12-12,3901.26,3916.58,3895.33,3907.65,15349602.0,17024261376.0
2018-12-13,3916.26,3973.46,3906.59,3956.96,26691287.0,32289373952.0
2018-12-14,3948.73,3953.48,3898.88,3898.88,23880125.0,24271116288.0
2018-12-17,3890.64,3927.15,3880.35,3924.75,20457826.0,18738651648.0
2018-12-18,3901.71,3926.07,3871.87,3896.49,20252140.0,18875085568.0
2018-12-19,3901.37,3912.11,3870.46,3870.46,19038782.0,18649267968.0
2018-12-20,3873.74,3890.31,3843.18,3867.28,25719128.0,22653254400.0
2018-12-21,3856.82,3864.0,3824.4,3839.93,23773454.0,22046514432.0
2018-12-24,3831.72,3872.88,3824.23,3867.24,17619902.0,15888709120.0
2018-12-25,3841.22,3854.33,3781.31,3843.11,22299661.0,19265709568.0
2018-12-26,3839.93,3860.07,3826.66,3841.53,16309387.0,14856007936.0
2018-12-27,3882.63,3890.35,3823.41,3823.92,25314445.0,21524469248.0
2018-12-28,3821.58,3845.8,3813.41,3836.87,23375314.0,20357427712.0
2019-01-02,3839.11,3840.64,3772.09,3779.25,20740487.0,18313816320.0
2019-01-03,3774.35,3808.21,3751.4,3756.76,17897718.0,16154984960.0
2019-01-04,3736.34,3831.03,3727.63,3830.93,23524663.0,21711114240.0
2019-01-07,3853.0,3885.6,3841.33,3883.36,23971862.0,21973118208.0
2019-01-08,3878.86,3896.14,3867.07,3890.53,18264737.0,15676986624.0
2019-01-09,3908.14,3963.35,3908.13,3923.41,27875852.0,28174273536.0
2019-01-10,3915.43,3935.47,3901.75,3907.76,19585611.0,17916361472.0
2019-01-11,3915.92,3923.42,3890.78,3923.14,16627645.0,16214793984.0
2019-01-14,3923.11,3932.3,3910.58,3917.07,16587139.0,14808079616.0
2019-01-15,3914.96,3957.12,3903.55,3954.31,20014248.0,21192497152.0
2019-01-16,3953.39,3967.41,3949.9,3959.03,17460374.0,17134529024.0
2019-01-17,3965.19,3977.7,3947.67,3950.54,20735133.0,18713174016.0
2019-01-18,3955.12,3996.24,3948.64,3994.56,28532009.0,25914124288.0
2019-01-21,3998.14,4016.62,3991.6,4000.72,23834213.0,22371655168.0
2019-01-22,4002.97,4003.16,3953.63,3962.71,17946786.0,16813338112.0
2019-01-23,3958.76,3988.24,3957.83,3979.63,15810448.0,14120803840.0
2019-01-24,3989.51,4004.52,3968.74,3994.16,17866361.0,16544178176.0
2019-01-25,4001.48,4032.68,4001.48,4013.57,25914112.0,23962555392.0
2019-01-28,4031.16,4061.0,4003.64,4014.53,23324510.0,23028821504.0
2019-01-29,4010.55,4032.28,3962.0,4025.02,23088183.0,22222150656.0
2019-01-30,4010.87,4034.09,3995.65,4000.74,20354506.0,19674813696.0
2019-01-31,4011.1,4042.6,3992.15,4012.07,26476274.0,25499116288.0
2019-02-01,4026.77,4065.24,4018.62,4065.24,21715787.0,22127942656.0
2019-02-11,4060.72,4128.45,4060.65,4127.0,24925053.0,26062852864.0
2019-02-12,4124.67,4172.31,4121.22,4163.67,25986744.0,26201588480.0
2019-02-13,4166.5,4225.73,4156.18,4216.61,33011648.0,33223691008.0
2019-02-14,4208.08,4233.94,4198.13,4216.83,25209698.0,26384590080.0
2019-02-15,4205.72,4207.88,4156.21,4159.94,28922100.0,30028579072.0
2019-02-18,4185.62,4260.65,4185.62,4260.31,34836502.0,34262167040.0
2019-02-19,4276.81,4293.71,4232.23,4255.22,37116089.0,36175777792.0
2019-02-20,4256.32,4261.48,4224.04,4258.25,26644233.0,26707308800.0
2019-02-21,4257.96,4290.62,4219.5,4230.38,31657736.0,32277465344.0
2019-02-22,4228.88,4287.54,4210.66,4287.41,36733803.0,36375017728.0
2019-02-25,4313.78,4473.77,4309.86,4470.26,85798216.0,80898510848.0
2019-02-26,4464.09,4525.25,4429.7,4453.78,74735777.0,70059286528.0
2019-02-27,4455.88,4505.36,4400.67,4444.22,62588204.0,57683454464.0
2019-02-28,4444.11,4469.97,4421.97,4440.87,41925209.0,41002033152.0
2019-03-01,4459.71,4502.18,4417.11,4502.03,50413481.0,50320586752.0
2019-03-04,4524.59,4633.26,4518.91,4555.8,86009682.0,84340559872.0
2019-03-05,4549.79,4608.02,4535.25,4608.02,55262835.0,54570615552.0
2019-03-06,4612.75,4664.84,4578.68,4664.23,61973348.0,59309856256.0
2019-03-07,4656.77,4678.47,4608.06,4658.76,67307341.0,65659806720.0
2019-03-08,4584.95,4611.69,4465.05,4469.65,65788892.0,62153305856.0
2019-03-11,4471.04,4562.82,4457.93,4562.26,48152755.0,47741006592.0
2019-03-12,4584.9,4648.12,4553.89,4598.85,57277873.0,56393196288.0
2019-03-13,4595.64,4620.21,4539.51,4557.1,50586243.0,49993739008.0
2019-03-14,4545.52,4582.12,4468.18,4493.98,40191980.0,41215986944.0
2019-03-15,4508.27,4597.47,4507.92,4574.03,43046966.0,46413971200.0
2019-03-18,4589.66,4703.5,4565.69,4703.47,58936678.0,64587727872.0
2019-03-19,4704.17,4720.91,4656.5,4679.07,43266921.0,46746237440.0
2019-03-20,4662.76,4692.89,4617.96,4685.05,42202312.0,44297219584.0
2019-03-21,4689.71,4732.66,4688.77,4705.45,44146941.0,45566600448.0
2019-03-22,4698.43,4736.42,4653.72,4734.4,37808285.0,38912674304.0
2019-03-25,4663.67,4727.3,4651.25,4662.45,50038098.0,48737204992.0
2019-03-26,4682.05,4695.67,4576.7,4592.35,40152303.0,39351637760.0
2019-03-27,4613.72,4659.91,4578.46,4659.77,37532597.0,39948207616.0
2019-03-28,4654.31,4674.76,4607.34,4612.98,36531493.0,37378196224.0
2019-03-29,4608.21,4749.03,4602.18,4742.96,56878231.0,61670173952.0
2019-04-01,4765.9,4883.56,4765.9,4881.11,73564646.0,79507771392.0
2019-04-02,4905.13,4914.03,4870.08,4885.61,58059469.0,61224610816.0
2019-04-03,4858.11,4960.24,4846.37,4954.02,60112282.0,59408734208.0
2019-04-04,4977.49,5026.57,4966.27,5021.84,70323666.0,72680738816.0
2019-04-08,5055.86,5092.49,4986.03,5072.0,77714964.0,80397889536.0
2019-04-09,5067.41,5095.19,5029.65,5066.94,53042319.0,61536211456.0
2019-04-10,5040.52,5106.84,5013.35,5080.54,50282314.0,59102491904.0
2019-04-11,5080.84,5105.74,5007.26,5018.39,47252946.0,54195785472.0
2019-04-12,5015.53,5041.06,4973.03,4993.35,37749932.0,41091573248.0
2019-04-15,5036.08,5055.22,4939.68,4940.22,61330089.0,63277518592.0
2019-04-16,4911.1,5011.66,4857.99,5011.66,69484764.0,66928826624.0
2019-04-17,4999.91,5052.15,4978.92,5032.02,52885171.0,55831307264.0
2019-04-18,5030.41,5030.41,4966.03,4968.62,35424702.0,37754187008.0
2019-04-19,4966.78,4993.73,4921.75,4993.68,32930189.0,36983256064.0
2019-04-22,4993.16,4998.78,4882.84,4891.72,49435699.0,54861860096.0
2019-04-23,4884.25,4902.52,4840.28,4854.26,39182944.0,42887485952.0
2019-04-24,4863.5,4897.67,4821.58,4897.19,35502965.0,38022144512.0
2019-04-25,4868.99,4884.03,4766.07,4769.56,39092715.0,40859575552.0
2019-04-26,4758.3,4772.75,4697.39,4705.72,39254625.0,44050045184.0
2019-04-29,4712.64,4749.96,4667.11,4672.43,39805959.0,43778319360.0
2019-04-30,4663.09,4737.84,4662.99,4735.74,34893456.0,39960168960.0
2019-05-06,4614.69,4614.69,4430.36,4475.77,61505608.0,63279962112.0
2019-05-07,4494.46,4544.75,4474.83,4534.71,38723054.0,43482728960.0
2019-05-08,4443.6,4531.8,4429.82,4471.7,32491242.0,32954778112.0
2019-05-09,4437.04,4465.24,4389.5,4400.12,30057974.0,32262148096.0
2019-05-10,4436.42,4521.11,4365.26,4521.11,36782817.0,38575199744.0
2019-05-13,4469.44,4495.96,4450.95,4480.79,26618444.0,26756846848.0
2019-05-14,4438.04,4488.57,4429.62,4455.79,28181454.0,29279023104.0
2019-05-15,4482.12,4547.25,4482.12,4535.73,30700964.0,33292432384.0
2019-05-16,4535.15,4558.31,4527.41,4556.43,28758923.0,29733106944.0
2019-05-17,4557.16,4557.89,4426.23,4441.82,29536655.0,29888956928.0
2019-05-20,4430.02,4438.73,4361.7,4406.03,31501993.0,29762611200.0
2019-05-21,4405.82,4499.21,4403.53,4490.17,26205080.0,27805420544.0
2019-05-22,4479.74,4491.01,4446.44,4460.1,23757074.0,27642242304.0
2019-05-23,4443.02,4443.17,4384.31,4403.78,27879480.0,27732704512.0
2019-05-24,4390.24,4425.43,4373.21,4399.02,24137733.0,24861610752.0
2019-05-27,4394.72,4460.96,4357.77,4449.32,29509474.0,31000493056.0
2019-05-28,4448.4,4507.54,4439.33,4489.73,35170789.0,37427305984.0
2019-05-29,4464.32,4498.7,4455.84,4477.01,23508881.0,26351233792.0
2019-05-30,4460.94,4468.94,4421.62,4468.9,25241842.0,27139827200.0
2019-05-31,4466.21,4488.7,4448.63,4469.51,24608797.0,25593990912.0
2019-06-03,4472.9,4490.97,4414.84,4425.71,27459941.0,29018204416.0
2019-06-04,4415.92,4418.6,4357.53,4377.47,22914311.0,24686113024.0
2019-06-05,4398.76,4408.32,4355.64,4358.39,25418994.0,26206071808.0
2019-06-06,4351.73,4351.73,4297.51,4303.8,21114641.0,22093493248.0
2019-06-10,4316.06,4364.16,4310.28,4341.99,25190709.0,27754893056.0
2019-06-11,4353.69,4461.09,4351.67,4460.8,36095479.0,41002422016.0
2019-06-12,4445.29,4447.11,4409.37,4417.0,24004417.0,25862181888.0
2019-06-13,4404.52,4409.64,4363.93,4402.2,21445652.0,22488982528.0
2019-06-14,4404.17,4411.49,4343.18,4357.24,23127291.0,23741712896.0
2019-06-17,4351.77,4374.76,4333.22,4355.13,19370296.0,20110781696.0
2019-06-18,4355.13,4369.4,4331.47,4350.51,21189127.0,21374428416.0
2019-06-19,4416.98,4432.03,4371.99,4373.75,34289027.0,34721236992.0
2019-06-20,4374.46,4464.28,4363.92,4446.14,45269012.0,47629032960.0
2019-06-21,4441.42,4469.03,4434.02,4449.95,36782716.0,40316293632.0
2019-06-24,4449.73,4468.02,4443.11,4465.89,25207459.0,29274007296.0
2019-06-25,4459.21,4460.18,4377.66,4413.82,32247062.0,38662371072.0
2019-06-26,4401.35,4432.11,4390.03,4416.46,21929991.0,24240019200.0
2019-06-27,4422.71,4458.6,4421.33,4438.92,28483421.0,32824380928.0
2019-06-28,4425.82,4425.82,4388.58,4406.91,22936410.0,23769754624.0
2019-07-01,4465.37,4488.85,4449.97,4486.77,36994466.0,43618951680.0
2019-07-02,4485.15,4512.13,4472.29,4511.87,31473365.0,37353493248.0
2019-07-03,4501.78,4513.35,4484.39,4501.22,30640325.0,36334313472.0
2019-07-04,4506.99,4529.86,4473.74,4491.01,29096904.0,33700993536.0
2019-07-05,4488.54,4515.07,4470.54,4508.12,22372653.0,27230853632.0
2019-07-08,4492.09,4492.66,4368.55,4391.99,31624584.0,35362886144.0
2019-07-09,4389.19,4412.52,4384.19,4404.03,21580075.0,25820165632.0
2019-07-10,4416.62,4420.07,4353.68,4367.02,19292872.0,23722949888.0
2019-07-11,4384.34,4406.47,4348.93,4360.97,18900948.0,25293066496.0
2019-07-12,4356.92,4383.86,4341.92,4374.95,19607181.0,24695542784.0
2019-07-15,4369.32,4412.22,4309.94,4400.41,25312391.0,29513291776.0
2019-07-16,4397.39,4405.41,4387.19,4399.2,18063365.0,23354860800.0
2019-07-17,4391.75,4407.73,4378.62,4394.82,18074035.0,21594828800.0
2019-07-18,4376.46,4376.46,4330.65,4330.78,18184505.0,21221570304.0
2019-07-19,4338.36,4379.02,4338.36,4356.66,22927414.0,27365760768.0
2019-07-22,4357.67,4357.67,4288.68,4303.89,23309376.0,25322009088.0
2019-07-23,4307.06,4325.16,4296.01,4324.95,20689553.0,24091568640.0
2019-07-24,4333.88,4370.06,4332.99,4348.96,23694575.0,27052920576.0
2019-07-25,4351.38,4362.65,4336.46,4361.8,22232631.0,26514013440.0
2019-07-26,4355.56,4378.97,4348.77,4372.99,21540449.0,24090977792.0
2019-07-29,4375.98,4377.37,4354.78,4368.12,22245691.0,24299885056.0
2019-07-30,4374.3,4408.94,4374.29,4393.86,22675798.0,27036402944.0
2019-07-31,4384.67,4384.97,4348.6,4350.95,22704670.0,27813312512.0
2019-08-01,4339.59,4349.73,4306.51,4320.21,22407389.0,26096779264.0
2019-08-02,4250.71,4256.99,4227.16,4253.14,28259992.0,31026890752.0
2019-08-05,4240.38,4244.51,4184.16,4184.16,26870068.0,30038084608.0
2019-08-06,4122.43,4122.43,4047.94,4109.81,33284216.0,38368275712.0
2019-08-07,4126.96,4133.4,4098.55,4099.14,23580130.0,27307866880.0
2019-08-08,4113.65,4134.35,4113.59,4129.2,21447981.0,24161320192.0
2019-08-09,4139.96,4147.4,4085.62,4091.69,21172038.0,24710652160.0
2019-08-12,4094.75,4151.97,4092.15,4151.97,20119128.0,23824810240.0
2019-08-13,4123.54,4129.77,4107.34,4117.79,18122061.0,20555878400.0
2019-08-14,4159.24,4169.93,4134.5,4138.5,21089358.0,25491971328.0
2019-08-15,4074.9,4150.54,4064.0,4146.78,21031128.0,23650522624.0
2019-08-16,4145.22,4172.37,4137.17,4151.95,19822700.0,23462237696.0
2019-08-19,4184.1,4232.76,4171.39,4232.76,36734931.0,38799996672.0
2019-08-20,4232.88,4240.54,4215.47,4230.38,24780237.0,26969255936.0
2019-08-21,4222.97,4236.41,4216.46,4222.68,19698256.0,23929259264.0
2019-08-22,4228.65,4230.45,4197.84,4220.4,19133601.0,22701703680.0
2019-08-23,4218.88,4234.49,4211.21,4229.05,22265169.0,28875240704.0
2019-08-26,4161.6,4192.4,4154.57,4181.74,25682288.0,31245477632.0
2019-08-27,4197.31,4261.03,4197.31,4236.44,33174528.0,40264870656.0
2019-08-28,4241.42,4263.32,4224.62,4240.37,24115597.0,32948612864.0
2019-08-29,4246.09,4247.14,4204.39,4219.56,23889890.0,30705302784.0
2019-08-30,4239.98,4249.56,4184.39,4196.77,26098716.0,33606728192.0
2019-09-02,4199.88,4265.38,4195.27,4257.87,29020065.0,35960063232.0
2019-09-03,4261.38,4265.15,4239.51,4265.15,23953765.0,30142318080.0
2019-09-04,4262.75,4319.4,4257.75,4319.4,34754386.0,39030183424.0
2019-09-05,4337.3,4391.74,4337.3,4343.92,43791503.0,48854093824.0
2019-09-06,4358.33,4373.76,4351.7,4373.76,26993768.0,32975040000.0
2019-09-09,4412.51,4416.93,4375.18,4401.27,31548385.0,38509494528.0
2019-09-10,4400.61,4400.61,4364.43,4381.25,25542185.0,30456914432.0
2019-09-11,4389.91,4389.91,4358.58,4365.52,27229136.0,31596319232.0
2019-09-12,4378.29,4399.38,4365.41,4393.29,25685121.0,30658679552.0
