entry_count,mean_return,median_return,mean_cagr,median_cagr,cagr_p10,cagr_p90,std_return,mean_maxdd,worst_maxdd,mean_sharpe,mean_calmar,best_return,worst_return,all_positive,positive_rate,win_rate_1m,win_rate_3m,win_rate_6m,win_rate_12m,win_rate_24m,w_stock,w_bond,w_gold,w_cash,version
5897,2.742492096153078,2.2299354654295493,0.11907530467756432,0.10384254513516855,0.09182032745794241,0.20514801688962292,2.018625609645316,0.16081709949669595,0.24912402026694386,1.579244518624436,0.740439325483611,8.319564502707605,-0.05045342890070492,0,0.9859250466338816,0.9894486044928523,0.9943435035995887,1.0,1.0,1.0,0.3500000000000001,0.05,0.4,0.2,sp500
5897,2.813817264048379,2.261075170966785,0.11933264894475085,0.10611537463683907,0.09433804884181188,0.1984053032080337,2.089225099747266,0.16691432425835737,0.2588920457745072,1.6955213839886096,0.7149335413540812,8.575070157378022,-0.038012810728456636,0,0.9872816686450737,0.9908100748808714,0.9950291395269112,1.0,1.0,1.0,0.40000000000000013,0.05,0.35000000000000003,0.2,sp500
5897,3.0769919900043314,2.3944125895645394,0.12399701059039399,0.10969930846962961,0.09769513595361205,0.21127529362118114,2.397307225221373,0.18812332118077602,0.2614950839180029,1.6398058834340232,0.6591262040884329,9.827524835225132,-0.04936486542503005,0,0.9866033576394777,0.9901293396868618,0.9948577305450805,1.0,1.0,1.0,0.40000000000000013,0.15000000000000002,0.4,0.05,sp500
5897,3.1084883721116996,2.4229204282533323,0.12532108788969046,0.1105931957316375,0.09832898986620915,0.21307566508847994,2.409283428005197,0.17905704450680457,0.26605268068114496,1.655933174104662,0.6998947638998251,9.88889754366032,-0.048475075910125565,0,0.9867729353908767,0.9902995234853642,0.9948577305450805,1.0,1.0,1.0,0.40000000000000013,0.1,0.4,0.1,sp500
5897,3.086117718258594,2.4532317317912793,0.12627140977997034,0.1107803421748701,0.09825220308707468,0.21517313089816742,2.3375460916808812,0.17427349448765453,0.27061604472937484,1.6611382365401959,0.7245588903303672,9.653970902077612,-0.04758528639522153,0,0.9867729353908767,0.9902995234853642,0.9948577305450805,1.0,1.0,1.0,0.40000000000000013,0.05,0.4,0.15000000000000002,sp500
5897,3.1348145299398156,2.4967327413163334,0.1268083362184273,0.11296101279699378,0.10005417935979369,0.21067246889847496,2.353559934615113,0.18104836159961704,0.2795629418126978,1.7663034478067743,0.7004113989104198,9.722675003831199,-0.03514466822297313,0,0.9882991351534679,0.9918311776718857,0.9953719574905725,1.0,1.0,1.0,0.45000000000000007,0.05,0.35000000000000003,0.15000000000000002,sp500
5897,3.4153326777098165,2.647354324859591,0.13195112784853885,0.11661139995335223,0.10401192612129587,0.22328236319140846,2.66832037316474,0.19224961092203752,0.2870899036093168,1.7207974523763476,0.6863531593936418,11.044441423938649,-0.04560693340464317,0,0.9869425131422758,0.9904697072838666,0.9948577305450805,1.0,1.0,1.0,0.45000000000000007,0.1,0.4,0.05,sp500
5897,3.3932638606256083,2.6752014393304626,0.13288286832998236,0.117054523602375,0.10349041499085923,0.22528202695519256,2.5976336136024143,0.18831922082076855,0.29136441592247114,1.7249534849754404,0.7056256273301633,10.8054445028121,-0.044717143889738686,0,0.9869425131422758,0.9904697072838666,0.9948577305450805,1.0,1.0,1.0,0.45000000000000007,0.05,0.4,0.1,sp500
5897,3.4591611045128183,2.726274602608625,0.13353977152579072,0.11913166954003018,0.1052900918143906,0.22036134736325186,2.6307011208947393,0.1951478151490591,0.30106878023690953,1.8304560356914583,0.6843006232162501,10.93006923550304,-0.032406959726739126,0,0.9888078684076649,0.9923417290673928,0.9955433664724032,1.0,1.0,1.0,0.5000000000000001,0.05,0.35000000000000003,0.1,sp500
5897,3.74264206924761,2.919336142204883,0.13969366392885346,0.12352909812011714,0.10890205971173961,0.23554294171906331,2.9023813350241623,0.20229203566579346,0.3120495604976296,1.7889111186794835,0.6905544425863669,12.144316724144955,-0.04184900138425596,0,0.9877904018992708,0.9913206262763785,0.9952005485087418,1.0,1.0,1.0,0.5000000000000001,0.05,0.4,0.05,sp500
